Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,883,0,5,6.8326282292806955,1.461653970181942,86.40364836901426,27664.0,2.8565393976344082,0.0,5,7,8,10,14,18,26,33,86,86,86
GET,/adminlogin.html,2218,0,7,9.339022060488396,1.5063751488924026,113.74773364514112,2285.0,7.175316403117913,0.0,7,9,11,13,19,26,34,42,86,110,110
GET,/api/v1/adminorderservice/adminorder,2218,0,17,40.84034117419068,7.956680841743946,1246.3952507823706,1671.0,7.175316403117913,0.0,17,22,28,33,62,140,320,530,1200,1200,1200
GET,/api/v1/adminuserservice/users,3101,0,19,26.834406042744828,9.673038497567177,1091.1899330094457,89520.50112866817,10.031855800752322,0.0,19,22,25,27,35,45,68,89,1100,1100,1100
POST,/api/v1/adminuserservice/users,883,0,140.0,157.938182843366,115.63481856137514,649.322890676558,211.0,2.8565393976344082,0.0,140,150,160,180,220,290,370,410,650,650,650
POST,/api/v1/travel2service/trips/left,8460,0,36,92.82854095070533,16.31234586238861,4922.45870269835,175.55555555555554,27.36842956283929,0.0,36,99,110,120,180,220,460,850,2800,4900,4900
POST,/api/v1/travelservice/trips/left,13076,0,35,144.68176415960457,15.88365901261568,8526.356370188296,213.1924135821352,42.30136938105042,0.0,35,100,130,180,290,440,910,1900,5400,8200,8500
POST,/api/v1/users/login,4435,0,120.0,131.8647567537669,105.09940516203642,618.2583179324865,339.00045095828636,14.347397767280407,0.0,120,130,130,140,160,190,240,310,600,620,620
GET,/api/v1/verifycode/generate,15297,0,7,9.377110270092773,2.8596706688404083,578.0066782608628,1250.4917304046546,49.48639090103459,0.0,7,9,10,11,15,19,25,34,350,570,580
GET,/client_login.html,2218,0,6,7.6233018962271695,1.5518590807914734,88.66296894848347,12241.0,7.175316403117913,0.0,6,8,10,11,15,20,27,33,71,89,89
GET,/index.html,13079,0,5,7.276561124456367,1.461634412407875,124.81983564794064,18128.0,42.31107449791668,0.0,5,7,9,11,15,21,28,36,65,110,120
,Aggregated,65868,0,17,58.564593279306116,1.461634412407875,8526.356370188296,9111.296836096435,213.08554591549625,0.0,17,26,38,98,130,200,340,570,2700,6300,8500
