Method,Name,Error,Occurrences
GET,/adminlogin.html,"ConnectionResetError(104, 'Connection reset by peer')",3
GET,/index.html,RemoteDisconnected('Remote end closed connection without response'),54
GET,/index.html,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/adminlogin.html,RemoteDisconnected('Remote end closed connection without response'),7
