time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720466046.448,0.04395333065714598,0.006896864333457111,0.0028889838162991653,0.0017146932373222241,0.03370995651245979,0.0049533868137016405,0.005198165441312299,0.0018012067104224941,0.0045996577893692514,0.09868566214622645,0.004822346785390299,0.005526326407358155,0.006909123646869512,53420590.52520932,10549823.691050872,678216.9249106079,19417.89972705071,5787403.52071059,5535.434347802584,7823591.5321239885,679287.8559644214,108262111.30294238,10730190.96626644,21833934.282382123,907877.0685579196,3098289.057928613,22476556.888615027,18708.05792796138,381.40643623361143,15372.503950581811,1398072.384090543,3321.2606086815504,378.3204640336942,1615.9529445520404,827.5355398009037,9048407.089765582,7195884.70723264,14751.77304964539,5916.91047396138,0,76.04901596732269,0,0,28320.283815356703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006194878964733817,0.0007571782223358771,0.0007992570829955473,0.0004910416783906283,0.00338503698056608,0.0007381160960567864,0.0006242928817633198,0.00041293733193064345,0.0006402253541868311,0.009061840839949648,0.0005144309713141434,0.0008491588891494997,0.0007571103248510194
1720466051.448,0.05343605481979432,0.007412392627914567,0.006383690232123667,0.003842478676254406,0.17682415951937516,0.0051218222641924655,0.005234687899723284,0.0020601738632089832,0.004493151871814624,0.09647380742157756,0.004716584819403877,0.0065886368072935264,0.007456884544685855,53626825.56673913,10302976.538419697,678803.734313918,30357.480459770115,40774718.45272707,7165221.064984597,7758898.422181092,511440.6576284542,108063632.75033918,11151697.193692772,21396571.3041743,1104763.103324991,3739947.207823241,30084496.355698444,18788.990825688074,20691.669195480266,23351.908045977012,18871460.393731844,3304.679477776148,375.30466015503305,1613.8402851156043,976.2035712976206,9403995.468306,7051691.671353156,14204.933857704684,5948.016617036137,0,74.26478587228488,0,0,16789261.03362857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008646487900013763,0.0010569478152635322,0.0018370816102588929,0.0012193394390680352,0.006009479794364457,0.0007687514983721651,0.0007500148543607704,0.0005403467576478848,0.000697108621675922,0.008461175043261061,0.0006017135654275778,0.001181931756996857,0.0009783815852391097
1720466056.448,0.05602362875368371,0.0075504135097363275,0.008782867695321026,0.006173734121520353,0.3607648121757867,0.004877042570813329,0.005083523702157791,0.002089503583933711,0.004842180085506941,0.09634432669675091,0.004697777219854037,0.00673164475979359,0.007472736391129031,62414455.92569106,10612734.855119726,874808.6790687633,37373.069862865785,40601958.62865662,7191464.193031859,7891817.985316588,693592.0365176264,105883380.61363798,13003025.559566787,21303505.816053756,907898.5391380189,3056811.059907834,38293787.74200769,19462.96468834436,21223.56158468569,25505.09304250801,19293713.238393724,2713.9307603114125,381.6196474490366,1426.6805990943924,956.5279873535962,7312986.570397112,7021069.575897696,14512.682607747658,5898.617511520737,0,76.3253517189975,0,0,17153185.482240673,0,0,0,0,0,0,0,73.73271889400921,0,0,0,0,0,0,0.021706017794107288,0.001334338444761536,0.003141106554265539,0.0012361302679625157,0.1268807101201137,0.0006663925637524611,0.0009347665354384495,0.000590422665979712,0.0008194196197577497,0.01155164374982635,0.0007864652465052569,0.0014390651568066948,0.0012557722147371138
1720466061.448,0.0932144537527876,0.007620003871181815,0.011964649761163444,0.008678479827555164,0.6371257228227306,0.0049664832533235425,0.00497316204035833,0.0018035206320525113,0.004771915161618987,0.09260533397120631,0.004396482493996107,0.007141674089990348,0.007617775283996909,60929890.54217087,10499704.536656404,712363.7731253469,3959226.8452446302,46815113.47395758,7214359.822747415,7791011.9750565635,525556.1619588466,109185315.9210892,10733549.137083072,14199875.914122174,910164.2114463645,3120826.440204404,44938299.711183414,19858.204140321122,22153.625732041477,25930.69125773045,20614002.019910544,2571.344165435746,376.72681787244994,1434.9140792093815,986.3480596461982,7244605.418939462,517.7226846752496,14767.886082633793,6023.307966618873,0,75.50647962099286,0,0,21943326.62199779,0,0,0,0,0,0,0,75.29134958273592,0,0,0,0,0,0,0.026070261571620453,0.001463467402580699,0.004482976645812154,0.0023267170525210924,0.21119541101393546,0.0008385385491828546,0.0009757704792805584,0.0005543000826720261,0.0009070655615676884,0.011273647557299283,0.0008682292642276525,0.0015342173840224018,0.0015228141017399198
1720466066.448,0.09524373221817138,0.007837744208563438,0.01426877998902517,0.010967470705187167,0.8683053073353952,0.00467557479545964,0.004960700546507616,0.0021294802363636366,0.004493321761906484,0.08990181840092784,0.004611242389711904,0.007507144598265785,0.007833109044724668,66891012.080920726,12772789.786989886,880870.2905309098,3920147.7564915083,74436621.72314903,14394947.740841748,7687706.447337364,518255.70909090905,108723739.25554284,8701420.60816933,21330434.713404596,929835.1382531353,2469639.4085094803,51175185.07398671,19902.74689808506,21839.7592693614,25662.115670155366,37311547.74333298,2264.3178300287464,371.8430560851172,1414.9818181818182,755.5244032906628,5507279.910115617,7028106.8605639655,15014.55100293997,5945.386918261816,0,73.4418704726386,0,0,33620574.62330646,0,74.36861121702344,0,0,0,0,0,74.31733647827271,0,0,0,0,0,0,0.026464629914759556,0.001354618022647221,0.004395386377854483,0.003314873046127261,0.21207269140102564,0.0008525066808359046,0.0008636231873429454,0.0006851771767628588,0.0008731404505382882,0.012334790807399567,0.0009766918147554135,0.0018782087573244815,0.001674127211785838
1720466071.448,0.11195127884597586,0.008350182946533493,0.017284778754280024,0.013120430317450854,1.084949558372751,0.004600865304843206,0.004965977119687205,0.0021806517542231297,0.004522832103321013,0.08567285914588266,0.0044955639113876695,0.008227825996739293,0.008087716071331385,69295448.37796324,10479454.759106934,890472.3893992187,7977055.754096843,94569467.24754338,21600715.621024687,10217089.566287741,529126.8609615742,79965724.0431228,11013247.8848942,21083242.539648484,706342.9672447015,2468983.763583259,53018932.65725336,21433.607520564045,21984.302959912715,26242.310897139156,37917574.974286556,2038.9004627495806,370.7189921077402,1444.6630777798405,740.9015266623255,7434350.125713447,6947359.116022101,14949.459018823181,5944.524064365147,0,75.20564042303174,0,0,34497228.702088855,0,74.14379842154804,0,0,0,0,0,74.30655080456434,0,0,0,0,0,0,0.02787906027191294,0.0012603965738218416,0.005687647572264818,0.0033226847244006517,0.3210347061469177,0.0009566790567064481,0.0009690808817487618,0.0007355491298495813,0.002189423045468058,0.01476912324379114,0.0009848819453306744,0.001947318658645047,0.002014769321087516
1720466076.448,0.12050452463331392,0.008966579704146271,0.020010753383019907,0.0150581547871871,1.3494476180036896,0.004565235075798177,0.004949618691622618,0.0018857049192364172,0.007121854575853863,0.08157520575831158,0.004182534953203792,0.00937881197492509,0.008556656824278705,60302759.22160907,10271769.651598042,1124965.191740413,11604277.068115577,106819709.40639548,21633311.741787765,7662464.991673304,520721.2922173274,81222520.2932368,8766320.924543114,14148745.860331176,933924.4443627406,1869612.4240378125,44422877.72291607,21744.889144831555,23183.4808259587,25497.751070490445,39371483.27537331,1210.1113429473567,370.7189921077402,1278.1204111600584,827.8244253771106,5548029.868730944,6993426.061915048,14909.057484787763,6054.63802762925,0,73.71148862654765,0,0,46326426.45513605,0,74.14379842154804,0,0,0,0,0,74.74861762505247,0,0,0,0,0,0,0.02978898194185912,0.0012549021715294888,0.005809981090060397,0.003334615046256154,0.43128072178995036,0.001054445447954929,0.0009759082849221832,0.0007154801033101575,0.0022722517690690774,0.013119079305953843,0.0009969122154433042,0.0022799224083993033,0.00194126639482529
1720466081.448,0.14040941571646984,0.00937924138429827,0.02218741914433341,0.017333836779846713,1.560523745001491,0.004507220532729462,0.005073746549946644,0.0020588895251046776,0.006760765998961708,0.07928501614101566,0.0039241475270877695,0.010328172197325692,0.008827480542768931,60988803.94938014,7760448.414276933,1144858.24822604,11742229.569080085,113112067.03009038,21057465.473237712,7656302.555662067,340368.3212253516,52756887.67162523,8923053.605260225,14483180.65895187,709407.5512092459,1893944.7248257627,52572564.03927275,22884.750298340146,23582.097214837086,25800.870214276612,60782713.36171806,1104.281246630001,370.4172620231873,1245.9650001789357,586.5778780230206,5647729.559047513,7159923.933072898,14862.927953263063,5981.993973342206,0,74.06068057715258,0,0,51330073.21174633,0,74.08345240463746,0,0,0,0,0,75.72144270053425,0,0,0,0,0,0,0.032710922189252804,0.001639005873568983,0.006893511143112594,0.004257631053620075,0.5348114612782754,0.0011313537417760044,0.0011008212320508261,0.0007408459197952739,0.0024187873339701067,0.01359060100035414,0.0010674635661569877,0.0024074259653789746,0.0023258272948584236
1720466086.448,0.14609413983482494,0.010185073827980805,0.02473547196945917,0.0196196719789015,1.8061998141883913,0.004513234886915106,0.004995238612512426,0.002092239887784664,0.006765318748995869,0.07482007554639915,0.003991100903314563,0.010834762369033758,0.009171113574491557,60235758.71352688,7922410.92654116,947884.2121954227,12082103.007828595,144382484.12742308,21455748.88746452,7793742.165924072,348706.0031537643,78914921.29456078,10753797.778573988,7112704.2595173875,928558.7892898718,2425998.68329745,51928490.72254966,24116.35289774825,22731.901548653077,26542.607783646105,79150216.2695947,975.1487958978116,377.06668630555663,1201.657559866515,658.0624430996627,5447782.730204228,7033810.973733278,1192.0838183934807,5757.61997117489,0,151.1997046880768,0,0,64724818.58489901,0,75.41333726111132,0,0,0,0,0,72.88126545791,0,0,0,0,0,0,0.03536185837471713,0.001656064733662014,0.007184771393945355,0.004378456899978026,0.5369681721043933,0.001294957511949264,0.0011084414724288388,0.000708394472256159,0.002434579846973361,0.013547196108334218,0.0011477888626936989,0.002701488986611805,0.002538618435344852
1720466091.448,0.14997919658433573,0.010369880672085142,0.02715799885997049,0.021208402936291976,2.0439832313395954,0.004510687224749781,0.005066678459745016,0.0017663066858587535,0.006707519361431798,0.07145956277693037,0.0038822047764319294,0.01177021889700364,0.009388922918826502,53048521.6784501,7851624.594525641,1147055.7939914162,15189007.56451043,143652861.79613304,21321040.36396724,5223625.927502174,347474.8011589068,54269492.27568175,8724789.42398489,7092674.621369389,1166954.770925997,1869315.436241611,52424587.78808191,24259.21201297518,23072.961373390557,25048.00282785437,96768115.2878577,969.0263876251137,75.79149936161944,75.58729631475022,678.7825222338839,5522251.180358829,7013929.562972724,1199.5680266505592,5885.378585329478,0,149.28745854138572,0,0,64686431.015003875,0,75.79149936161944,0,0,0,0,0,74.49846310543643,0,0,0,0,0,0,0.03704813880571113,0.0015469193434922881,0.008470835695391171,0.005343044926006303,0.5770655810471411,0.001257347240369154,0.0011027390436443092,0.0006707965878903578,0.0023252625984957307,0.013575214646615461,0.001228075907948252,0.002780515251603691,0.002538138643430456
1720466096.448,0.1389108853288975,0.010760613232236328,0.03082285671684714,0.024266524652477545,2.2580616475656816,0.004384082473100664,0.005129371921993342,0.002028969335823081,0.006652624524592536,0.06801897405630487,0.0038437022715763925,0.011381919884518227,0.00932008790079976,52122425.77658845,7721152.362515236,1178949.2293243466,15666046.586228263,146592091.74369425,28438963.424181186,5164472.869635213,172466.31517281782,81226358.38829993,10867989.064904498,14211916.950010851,1376764.489354024,1874741.213588671,44149052.905652195,24449.128844912884,23986.299099497264,3650610.578500346,96300009.30136448,820.2887468822255,74.93322600709817,149.97070884592853,602.0541275469895,5503033.656196252,7027249.077624249,1182.5333814507399,2554.552791840927,0,146.84161468416147,0,0,68264618.36627838,0,74.93322600709817,0,0,0,0,0,75.13390564238021,0,0,0,0,0,0,0.03709981734705592,0.0017798350050696656,0.009662523926034814,0.005453178899268301,0.6055390788402106,0.0014065109030046924,0.001230924668179765,0.0007016247549245776,0.002404566841866289,0.01597043702964558,0.001302196814420183,0.003022909928121458,0.0025468709438110594
