Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,892,0,4,6.236460394510005,1.5210309065878391,71.41316682100296,27664.0,2.887609908688667,0.0,5,6,8,9,13,16,20,25,71,71,71
GET,/adminlogin.html,2246,0,7,9.003654266861023,1.6229311004281044,77.14016130194068,2285.0,7.27082046515106,0.0,7,9,11,13,18,23,33,43,66,77,77
GET,/api/v1/adminorderservice/adminorder,2245,0,13,20.781190069869393,6.665251217782497,1287.4331129714847,1671.0,7.267583234311723,0.0,13,16,17,19,26,35,68,88,1300,1300,1300
GET,/api/v1/adminuserservice/users,3136,0,19,25.58426197727534,9.210858959704638,912.9743822850287,90098.9024234694,10.151955912161053,0.0,19,22,25,26,33,39,52,82,910,910,910
POST,/api/v1/adminuserservice/users,892,0,140.0,149.81981730735924,114.1151781193912,502.21124198287725,211.0,2.887609908688667,0.0,140,140,150,160,200,230,340,360,500,500,500
POST,/api/v1/travel2service/trips/left,8671,0,35,90.88326368886703,16.094944905489683,3669.4732760079205,178.71987083381387,28.07002860789174,0.0,35,100,110,120,180,210,530,820,1800,3700,3700
POST,/api/v1/travelservice/trips/left,13282,0,33,109.84521334190238,16.28852402791381,7190.1245708577335,211.6967324198163,42.996900008074974,0.0,33,93,110,140,240,280,580,1200,3200,7000,7200
POST,/api/v1/users/login,4488,0,120.0,129.89967913634962,99.27076287567616,602.9178681783378,339.00089126559715,14.528692006944773,0.0,120,130,140,140,150,170,200,230,600,600,600
GET,/api/v1/verifycode/generate,15531,0,7,8.898563651431225,2.849515061825514,562.4296450987458,1249.2237460562746,50.277432165744045,0.0,7,8,10,11,14,18,23,28,250,560,560
GET,/client_login.html,2243,0,5,6.498294018003035,1.4236820861697197,89.19810224324465,12241.0,7.261108772633049,0.0,5,7,8,9,13,16,20,23,60,89,89
GET,/index.html,13290,0,5,7.015062267089681,1.4483369886875153,119.56895515322685,18128.0,43.022797854789665,0.0,5,7,9,10,15,20,26,32,82,100,120
,Aggregated,66916,0,16,50.2469144981867,1.4236820861697197,7190.1245708577335,9115.314902265527,216.62253884507942,0.0,16,26,35,94,130,180,260,350,2000,5900,7200
