Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,792,0,6,9.772983284413137,1.3712365180253983,118.64543985575438,27664.0,2.614569410075147,0.0,6,9,11,13,21,31,48,64,120,120,120
GET,/adminlogin.html,1683,0,7,10.136854144801573,1.464875414967537,93.13986077904701,2285.0,5.555959996409687,0.0,7,10,13,15,23,30,38,48,84,93,93
GET,/api/v1/adminorderservice/adminorder,1607,15,76,1040.5791433703087,19.977963529527187,60009.7103016451,273904.8139390168,5.305066972210557,0.049518360039302024,76,190,330,420,790,1300,22000,25000,60000,60000,60000
GET,/api/v1/adminuserservice/users,2399,0,21,33.09752120201217,9.85228456556797,1029.0211141109467,76076.47102959566,7.919636382285704,0.0,21,26,30,34,52,67,91,130,1000,1000,1000
POST,/api/v1/adminuserservice/users,792,0,160.0,220.01164734617552,115.33312033861876,1606.5816134214401,211.0,2.614569410075147,0.0,160,180,190,210,330,690,990,1100,1600,1600,1600
GET,/api/v1/assuranceservice/assurances/types,1596,0,8,12.67532614482226,3.196452744305134,411.88268456608057,108.0,5.268753508181735,0.0,8,11,14,16,23,31,49,59,400,410,410
POST,/api/v1/contactservice/contacts,789,0,12,14.634028939985882,4.630007781088352,134.9379038438201,221.0,2.6046657380672866,0.0,12,14,17,19,25,33,52,66,130,130,130
GET,/api/v1/contactservice/contacts/account/000182ed-6bd5-442b-88d4-9fa76c793d43,1,0,5.061641335487366,5.061641335487366,5.061641335487366,5.061641335487366,38.0,0.003301224002620135,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/contactservice/contacts/account/0081cec5-2a86-471f-a2db-2afcf08d71c7,1,0,14.255637302994728,14.255637302994728,14.255637302994728,14.255637302994728,38.0,0.003301224002620135,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/contactservice/contacts/account/0126404a-e040-41fb-af58-029afc8be9a6,1,0,7.150907069444656,7.150907069444656,7.150907069444656,7.150907069444656,38.0,0.003301224002620135,0.0,7,7,7,7,7,7,7,7,7,7,7
