Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720558268,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720558269,10,,Aggregated,0.000000,0.000000,85,88,96,97,99,100,100,100,100,100,100,20,0,50,69.28667015163228,38.97839388810098,101.21828108094633,4331.0
1720558270,20,,Aggregated,0.000000,0.000000,49,86,88,89,96,98,100,100,100,100,100,44,0,49,57.20454068663953,5.522102117538452,101.21828108094633,4587.863636363636
1720558271,30,,Aggregated,0.000000,0.000000,27,79,86,87,94,96,99,100,100,100,100,83,0,27,45.39457441823759,2.99454596824944,101.21828108094633,5152.614457831325
1720558272,40,,Aggregated,20.000000,0.000000,26,54,80,84,89,95,98,99,100,100,100,126,0,26,41.756431113869425,2.914413111284375,101.21828108094633,5464.357142857143
1720558273,50,,Aggregated,22.000000,0.000000,25,48,78,80,87,94,97,99,100,100,100,174,0,24,38.185947443540584,2.914413111284375,101.21828108094633,5790.724137931034
1720558274,60,,Aggregated,27.666667,0.000000,23,39,77,79,86,92,96,98,100,100,100,232,0,23,36.61947436871585,2.914413111284375,101.21828108094633,5943.892241379311
1720558275,70,,Aggregated,31.500000,0.000000,21,29,54,78,85,89,96,98,100,100,100,289,0,21,34.65971664548127,2.914413111284375,101.21828108094633,6131.80276816609
1720558276,80,,Aggregated,34.800000,0.000000,22,29,48,77,85,89,95,97,100,100,100,361,0,22,33.86921638886024,2.914413111284375,101.21828108094633,6268.487534626039
1720558277,90,,Aggregated,38.666667,0.000000,24,29,39,54,82,88,94,96,100,100,100,456,0,24,33.37389564554191,2.914413111284375,101.21828108094633,6463.210526315789
1720558278,100,,Aggregated,41.285714,0.000000,23,29,37,56,83,89,96,97,100,100,100,513,0,23,32.40206377393771,2.20845895819366,101.21828108094633,6548.883040935672
1720558279,100,,Aggregated,45.125000,0.000000,20,27,32,44,81,88,95,97,100,100,100,586,0,20,29.52757369370896,2.20845895819366,101.21828108094633,6739.520477815699
1720558280,100,,Aggregated,50.666667,0.000000,17,25,29,35,80,87,95,97,100,100,100,669,0,17,27.077804092994384,2.0101319532841444,101.21828108094633,6911.11509715994
1720558281,100,,Aggregated,51.300000,0.000000,15,23,28,32,79,86,94,96,100,100,100,743,0,15,25.348773623489514,2.0101319532841444,101.21828108094633,7021.893674293405
1720558282,100,,Aggregated,56.600000,0.000000,15,23,27,31,78,85,94,96,100,100,100,821,0,15,24.49575449475036,2.0101319532841444,101.21828108094633,7128.445797807552
1720558283,100,,Aggregated,62.500000,0.000000,14,21,26,29,77,85,92,96,100,100,100,907,0,14,23.01934151011781,2.0101319532841444,101.21828108094633,7251.3428886438805
1720558284,100,,Aggregated,66.000000,0.000000,13,18,25,28,72,84,92,96,100,100,100,985,0,13,22.060353553329172,2.0101319532841444,101.21828108094633,7310.510659898478
1720558285,100,,Aggregated,69.500000,0.000000,13,17,24,27,54,83,91,96,99,100,100,1058,0,13,21.11842779425943,2.0101319532841444,101.21828108094633,7387.802457466919
