Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,887,0,5,7.601322215617442,1.5027625486254692,118.12370456755161,27664.0,2.8679289002484576,0.0,5,7,9,10,17,23,34,41,120,120,120
GET,/adminlogin.html,2232,0,7,9.365452767690263,1.4880504459142685,82.63055048882961,2285.0,7.216704966577855,0.0,7,9,12,13,19,26,37,43,74,83,83
GET,/api/v1/adminorderservice/adminorder,2232,0,13,20.806569203410604,7.0953452959656715,1291.8883562088013,1671.0,7.216704966577855,0.0,13,16,18,20,28,38,59,76,1300,1300,1300
GET,/api/v1/adminuserservice/users,3118,0,19,25.494395532108236,8.956847712397575,973.0198811739683,89595.86016677358,10.081400576070678,0.0,19,21,24,26,32,39,61,83,970,970,970
POST,/api/v1/adminuserservice/users,887,0,140.0,157.21354497388728,113.04163932800293,666.0897480323911,211.0,2.8679289002484576,0.0,140,150,160,170,220,300,390,400,670,670,670
POST,/api/v1/travel2service/trips/left,8493,0,36,95.54307924641235,16.960138455033302,4316.729737445712,178.26692570352054,27.460338387610093,0.0,36,100,110,120,180,220,480,870,3500,4300,4300
POST,/api/v1/travelservice/trips/left,13040,0,38,154.27667294654628,16.49761851876974,9567.562721669674,211.2054447852761,42.162111453483526,0.0,38,99,120,170,260,370,1200,2500,6700,8800,9600
POST,/api/v1/users/login,4462,0,120.0,130.373779780944,102.34602354466915,656.7045114934444,339.00089645898703,14.42694335164444,0.0,120,130,130,140,150,180,240,300,620,660,660
GET,/api/v1/verifycode/generate,15272,0,7,9.305181590420174,2.8676334768533707,560.7802560552955,1250.0188580408592,49.37881642006138,0.0,7,9,10,11,15,20,27,34,420,550,560
GET,/client_login.html,2231,0,5,7.191319653538112,1.4490820467472076,69.74081415683031,12241.0,7.21347167582222,0.0,5,7,9,10,15,19,24,31,58,70,70
GET,/index.html,13041,0,5,7.476968672613582,1.4433348551392555,119.86386310309172,18128.0,42.165344744239164,0.0,5,7,9,11,16,22,31,38,73,96,120
,Aggregated,65895,0,16,59.99892213379636,1.4433348551392555,9567.562721669674,9128.200591850671,213.05769434258414,0.0,16,27,38,97,130,190,290,530,3800,7600,9600
