Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720526243,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720526244,10,,Aggregated,0.000000,0.000000,89,95,97,98,100,110,110,110,110,110,110,20,0,49,71.15937632042915,38.57368393801153,111.23064998537302,4331.0
1720526245,20,,Aggregated,0.000000,0.000000,48,86,90,91,97,100,110,110,110,110,110,46,0,46,56.54795044203006,4.76681487634778,111.23064998537302,4699.54347826087
1720526246,30,,Aggregated,0.000000,0.000000,31,79,89,90,95,98,100,110,110,110,110,84,0,31,47.104690894706266,2.917716046795249,111.23064998537302,4967.892857142857
1720526247,40,,Aggregated,20.000000,0.000000,42,72,86,89,93,98,100,100,110,110,110,120,0,39,47.81674278395561,2.917716046795249,111.23064998537302,4915.008333333333
1720526248,50,,Aggregated,23.000000,0.000000,31,66,84,86,91,95,100,100,110,110,110,172,0,31,45.33158829787659,2.917716046795249,111.23064998537302,4931.261627906977
1720526249,60,,Aggregated,28.000000,0.000000,29,53,73,81,90,93,98,100,110,110,110,232,0,29,42.92823335031401,2.917716046795249,111.23064998537302,4769.625
1720526250,70,,Aggregated,30.000000,0.000000,31,52,69,77,88,92,98,100,110,110,110,294,0,31,42.03077159714283,2.917716046795249,111.23064998537302,4545.248299319728
1720526251,80,,Aggregated,34.400000,0.000000,31,48,66,73,86,91,96,100,110,110,110,359,0,31,40.79169187173351,2.917716046795249,111.23064998537302,4322.395543175488
1720526252,90,,Aggregated,42.000000,0.000000,32,47,60,72,85,90,95,98,110,110,110,429,0,32,39.97071276338541,2.917716046795249,111.23064998537302,4152.657342657342
1720526253,100,,Aggregated,44.875000,0.000000,31,44,55,68,83,90,94,98,110,110,110,502,0,31,38.64658441101442,2.917716046795249,111.23064998537302,4071.121513944223
1720526254,100,,Aggregated,47.555556,0.000000,30,42,52,67,81,89,93,98,110,110,110,569,1,30,37.83311822651337,2.5041489861905575,111.23064998537302,4123.947275922671
1720526255,100,,Aggregated,50.100000,0.000000,30,41,49,64,80,89,93,97,110,110,110,617,1,30,37.03334009934464,2.5041489861905575,111.23064998537302,4085.4424635332252
1720526256,100,,Aggregated,54.400000,0.000000,30,40,48,59,79,89,94,98,110,110,110,684,5,30,36.77846983242617,2.5041489861905575,111.23064998537302,3923.5233918128656
1720526257,100,,Aggregated,56.600000,0.100000,31,41,48,56,79,88,94,98,110,110,110,747,10,31,36.84875732624387,2.5041489861905575,111.23064998537302,3808.6680053547525
1720526258,100,,Aggregated,58.000000,0.100000,31,40,47,54,78,87,93,98,110,110,110,809,14,31,36.534279979171394,2.5041489861905575,111.23064998537302,3682.8442521631646
1720526259,100,,Aggregated,60.500000,0.500000,30,39,46,53,77,87,93,98,110,110,110,889,18,30,35.79223051267027,2.5041489861905575,111.23064998537302,3704.3835770528685
1720526260,100,,Aggregated,60.600000,1.000000,30,39,45,52,75,86,93,98,110,110,110,967,24,30,35.35439501080234,2.5041489861905575,111.23064998537302,3722.8148914167527
1720526261,100,,Aggregated,60.600000,1.400000,30,39,46,52,74,86,93,98,110,110,110,1043,29,30,35.09248831543325,2.5041489861905575,111.23064998537302,3787.0105465004794
1720526262,100,,Aggregated,62.200000,1.800000,30,38,46,52,74,85,92,98,110,110,110,1123,38,30,34.71859881757217,2.1678179036825895,111.23064998537302,3868.5422974176313
1720526263,100,,Aggregated,63.600000,2.400000,29,38,46,53,74,85,92,98,110,110,110,1208,48,29,34.62220194216799,2.1678179036825895,111.23064998537302,3934.620033112583
1720526264,100,,Aggregated,63.400000,3.000000,29,38,46,53,74,85,92,98,110,110,110,1294,58,29,34.36704375799112,2.1678179036825895,111.23064998537302,4006.999227202473
1720526265,100,,Aggregated,63.500000,4.000000,29,38,46,53,74,85,92,97,110,110,110,1377,68,29,34.155223239280865,2.1678179036825895,111.23064998537302,4018.8939724037764
1720526266,100,,Aggregated,65.400000,4.900000,29,38,48,57,75,85,92,98,110,110,110,1456,78,29,34.60600258827921,2.1678179036825895,114.94881706312299,4014.6126373626375
1720526267,100,,Aggregated,68.800000,5.800000,29,38,47,56,74,84,92,97,110,110,110,1557,87,29,33.95267478540281,2.1678179036825895,114.94881706312299,4055.339755940912
1720526268,100,,Aggregated,71.800000,6.800000,28,37,45,54,73,84,92,97,110,110,110,1632,89,28,33.38468171269222,2.1678179036825895,114.94881706312299,4090.127450980392
1720526269,100,,Aggregated,73.200000,7.300000,28,36,45,54,73,84,92,97,110,110,110,1698,96,28,33.17590549454374,2.1678179036825895,114.94881706312299,4051.2603062426383
1720526270,100,,Aggregated,78.300000,7.700000,27,36,45,54,73,83,91,96,110,110,110,1787,105,27,32.92138627276896,2.1678179036825895,114.94881706312299,4015.76496922216
1720526271,100,,Aggregated,79.500000,7.500000,27,35,44,53,73,83,91,96,110,110,110,1849,108,27,32.60476938740987,2.1678179036825895,114.94881706312299,4015.03893996755
1720526272,100,,Aggregated,78.200000,7.800000,27,34,44,53,73,82,91,96,110,110,110,1930,116,27,32.45471156675156,2.1678179036825895,114.94881706312299,4005.2849740932643
1720526273,100,,Aggregated,79.200000,8.100000,27,34,43,52,72,81,90,96,110,110,110,1996,119,27,32.10293582068077,2.1678179036825895,114.94881706312299,3974.1783567134266
