time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,queue-master_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720445025.46,0.3158561267234058,0.21435138775172435,0.05620019216928944,0.040731636933349996,2.8332113419556153,0.06485743586232076,0.005394029797377828,0.005469923083818913,0.002832785553593055,0.06698018675795757,0.0053408685338202574,0.05909272626509566,0.029317580563258575,46810276.07018304,7192990.308045977,1428470.5587482322,42979222.91060366,189972362.025036,44111223.73778874,2031664.0689465483,356541.10264455393,81954955.17337546,11175316.483356398,28263636.791002944,2074163.263055346,673692.9448626068,4218.788962975009,5105254.4,73.33011081869775,4256595.904229677,39409007.348325394,14435361.56304209,150.2154579627762,220.31376064545043,27150345.709770378,5673731.225872241,20955979.38778093,301.15986250758226,1180.10588108186,0,11826.611494252873,0,0,87887188.80395849,0,75.1077289813881,0,0,0,0,0,4499.153671624591,0,0,0,0,0,0,0,0,0.09207509870299692,0.0715420878760496,0.01823726943016831,0.011771796310708852,0.7428018625616916,0.015463968797132374,0.001600635290310959,0.0019720163026586317,0.0006544607392144698,0.02041612483848563,0.0024487639998117426,0.0156015077316229,0.008994057218716486
1720445030.46,0.3173273556886449,0.21543339203974637,0.05662151238805703,0.040504230598547644,2.8321259311913187,0.06113468585977308,0.005287552439820182,0.005668543306215061,0.002847434746072353,0.06739753208740866,0.004793173648970007,0.05853544717321753,0.028980597920466956,39425019.00779667,5722369.44490109,1433382.2729156532,52969710.55527031,190028782.23066524,43014709.25470925,2008426.9141531324,366778.90309369634,107364884.7643405,8929199.57822783,28584253.19234569,2017433.9285395106,1360451.8059102518,3963.8468420764325,4227153.999305897,73.80579130403446,4371885.865180078,19529060.022650056,7042237.937542285,148.49187935034803,226.6865902927666,26676677.82243332,3781089.1902701524,14127910.431378288,219.6364416322591,597.7380518059102,0,11895.884706011288,0,0,88946182.00416468,0,74.24593967517401,0,0,0,0,0,4483.035388544326,0,0,0,0,0,0,0,0,0.089988339062664,0.0711833057950238,0.015840942699900485,0.011591594727620088,0.7751562201542002,0.0169036290120336,0.0017827342350454482,0.002062508514171611,0.0009204755842702573,0.02299843462751954,0.0025285770287858944,0.017496415754701244,0.009987175205977408
1720445035.46,0.31753767948462036,0.21414409523206168,0.05546739766736482,0.04051139787934185,2.8417981899733733,0.06163237324158781,0.005521255595733137,0.005429199648181057,0.0028208267242931903,0.06645211856041502,0.003216628200757206,0.05900762992630571,0.029465131194536774,31351774.829870254,7085477.952356817,1438495.558604752,61606535.72212066,198239931.24598294,43408504.48249223,2003270.5839811969,180502.70211454062,105837453.48460291,11057266.950068448,21027270.110714346,2009211.2926768488,1363737.7935215277,3790.8719716904097,5021685.3232930275,73.95103632555788,4358383.619744059,19638911.541639887,7106130.6120982375,222.1659736033267,222.84284211671684,26297160.886007562,5615362.490092945,6927237.165569092,218.73331197265836,0,0,11863.007747447686,0,0,96264141.96117894,0,74.05532453444224,0,0,0,0,0,224.37278603513124,0,0,0,0,0,0,0,0,0.07540060619058601,0.06111800435529429,0.01585729610839481,0.011350460478498813,0.7370886392259545,0.015746982006833363,0.0018745548279830906,0.002055131880242874,0.0009218508142874496,0.020117608761447466,0.001303332911088927,0.017608540037467483,0.008850062068628494
1720445040.46,0.3217248778409603,0.21576857750040918,0.055368374866455426,0.04073641215086063,2.8322771075474793,0.06367625155530011,0.005262839332966306,0.005740555584257431,0.002657070852608343,0.06706762421467159,0.003277912399593748,0.060380138612448724,0.029748981755011453,31188235.7613503,5712385.145830681,1440590.457220462,60608291.217783846,189845075.29235765,36118191.22577406,2621166.492035021,183498.86525084413,107460703.07728876,13490053.521384742,14425059.920598282,1679747.1731763864,2035184.6327354752,7246.285765863345,5053355.506631976,74.16930737890449,4287757.126670383,19519387.00673198,7091425.354536816,72.74148004759452,75.57613890067715,26700129.23515752,7609654.5104863085,7128575.385467639,219.15462814339213,0,0,11924.091628609378,0,0,88837459.72670718,0,0,0,0,0,0,0,223.52384763706482,0,0,0,0,0,0,0,0,0.06088446372066821,0.051669973835007245,0.01820489278063422,0.009826110665687884,0.6676626250376609,0.016471808027645748,0.001785139050797141,0.001965716103056924,0.0008330035478705117,0.023002892237046622,0.001209420978152791,0.015758880829267956,0.007595434616985328
1720445045.46,0.32545138347645364,0.21755417428539853,0.05546041260760498,0.04001834321074965,2.8357554106092553,0.06129384233008302,0.005434963175851067,0.005454861824415771,0.002649725524089777,0.06695745966205058,0.0033394304021863363,0.060138297198186356,0.029646268308619345,23436095.38099973,5781141.594224253,1433463.2473696556,59580288.54314003,185383356.9341176,43550794.008975714,2739046.2063339017,179465.6320490842,108075272.37955132,11148640.397843804,14425326.291686669,1699014.6142312626,2033020.1644372654,7404.86305703697,4263473.110358037,73.92034072657053,4214766.619519095,39531483.4461584,7125827.803110862,75.9474894311355,147.83000992511055,26852827.657226924,7547606.875147468,7128707.02071869,147.9848980255433,0,0,11994.695741859437,0,0,83171239.89198388,0,0,0,0,0,0,0,223.02484708786324,0,0,0,0,0,0,0,0,0.06431479082421863,0.05177965946038178,0.015911124437128093,0.009794783573395728,0.6588358028183906,0.01595461674575534,0.0017830517423895267,0.0019636287946493093,0.0008336250458143319,0.020750230228020923,0.001304537327830138,0.01850213768816486,0.008919524258657063
1720445050.46,0.3259515521840613,0.21809515106074961,0.055092556798181244,0.039867629802390094,2.8366044312497727,0.062207616829753024,0.005253647372210221,0.005672853799358875,0.003969373893885899,0.06617923457999894,0.0032788053994866314,0.0600388542122234,0.02940607659051032,32016892.14923493,5624487.14053368,1451367.5564681722,60925324.799768575,203210605.1036335,36700992.94812223,3321254.427645789,223.80882995774448,133740194.74891666,13372001.379135137,14022673.535694411,1398934.064712205,2699176.6429695557,7284.205846393243,4141388.286178977,75.09533587562333,4309941.964527851,38804578.31500235,7204404.161883417,73.72210223182147,149.2058866384963,53156417.61042934,9428151.051590541,6929724.1020301925,75.90526666913755,0,0,12152.347589855408,0,0,83265484.48219535,0,0,0,0,0,0,0,74.09417340496735,0,0,0,0,0,0,0,0,0.06518412021144225,0.052446951066584827,0.018401395784032132,0.009762585165302116,0.7175776217182164,0.018152621333438278,0.0017781491528446128,0.0021465457577287037,0.0008327836728393907,0.023374922397434047,0.0013968007598223284,0.01836717520847897,0.008898595338445699
1720445055.46,0.3298507041385914,0.21958548767775093,0.05573782061177821,0.040125513588874756,2.837074228615116,0.06076720154247298,0.005335366500345994,0.005486014658217703,0.003921238266013499,0.06625049146985174,0.0020307142273705476,0.05788760642011065,0.02942896492664863,39024727.49607096,5711696.9289722685,1135167.5242996,50975841.874911755,176887802.42874667,36715236.49424763,3358162.0716028702,223.75177537419427,108622558.09224513,11066925.795816896,14500089.403727628,1748986.372581783,2656551.488391967,7251.260003251621,5042209.251221329,73.18467695826187,4207030.9191020755,56995742.04789928,7208458.14720951,74.58935790508797,149.16785024946284,53969068.63850634,9360831.000378318,0,76.0461921206045,0,0,12125.165719267023,0,0,78669228.3128567,0,223.76807371526388,0,0,0,0,0,72.92408488819257,0,0,0,0,0,0,0,0,0.07956234845791041,0.052588010905136054,0.01608658827052738,0.007909424291785143,0.6888896627696185,0.018043083252479306,0.0015928330819098195,0.0021474392967281743,0.0015792816248892917,0.020506367807184716,0.00074919004690322,0.01786453264269406,0.008646903340443117
1720445060.46,0.3239732065629565,0.219081038018475,0.05549904266426645,0.040320838379623754,2.8372874407682547,0.062320716863391225,0.00509622285071975,0.005775484455958545,0.0037792371849789458,0.06643351034697091,0.0021615294204667228,0.06049713436820072,0.0292979373717192,39963219.030354604,4286666.90816881,1424862.3582358237,52400831.01427716,184165630.00543576,36851257.388599135,2676234.526269988,180319.57679626075,131078798.88627116,13471004.350846406,7223102.629535116,1722562.2291700952,3386091.1452184184,7349.327611401935,4194523.6007969575,73.73537353735374,0,58115627.32379054,7235179.79687071,74.2594002683201,74.20558715895504,52107029.91361462,11393801.762275605,0,149.78150768836966,0,0,12241.260641188192,0,0,83935567.45787281,0,222.7782008049603,0,0,0,0,0,74.3983289437835,0,0,0,0,0,0,0,0,0.06593795148089705,0.05326376618458567,0.01611966058162605,0.007933047309057126,0.658274099614982,0.015742214287827003,0.0015954830282590847,0.0020583304276027546,0.0015815136071685675,0.02025444592209468,0.0007500547599992336,0.015849106799114318,0.0076393486259437714
1720445065.46,0.3278890893743612,0.21682378551664752,0.055914078934421726,0.040441553114485766,2.8319120518576417,0.06141384630993901,0.005212841887873112,0.00544169628031759,0.006191095294786594,0.06808107820126325,0.0033007179007411777,0.05850062579715364,0.02885830855704698,38727713.39988172,5772212.925805801,1157651.2089794283,52534729.10793853,204176546.7500364,29462506.06021828,3383331.791313287,180424.1743102636,156567449.30523473,11022405.971863337,7099842.46475803,1699496.8834444247,3475414.7651006714,7340.633344683597,5083053.964414637,74.63420856033964,0,58301515.19557948,7227623.041626296,75.19183463670741,74.24863140340065,77787390.8809837,9323162.790697675,4018.0206365353874,147.57701315078367,0,0,12008.868854561779,0,0,84010213.75599827,0,225.57550391012222,0,0,0,0,0,76.36092468307234,0,0,0,0,0,0,0,0,0.07870862850560727,0.06156428251068308,0.018678608598138965,0.009667936704742268,0.6405950822200456,0.015546422075704218,0.001776725083453123,0.002150525834425025,0.0015811458156891377,0.017605541529010352,0.0012131516648367924,0.016025038491126464,0.0076345673366572464
1720445070.46,0.3237858122718488,0.21478222512796494,0.05528087324758965,0.04043216398847808,2.829034374791663,0.061456919730403174,0.005110376685054617,0.005706346025891377,0.006440079767631811,0.06856615836937527,0.0033781897167075403,0.05855022546697284,0.028755426388635923,38678116.670245506,5683491.601182323,1428980.2282882002,61046643.308755584,194284469.32740733,29755694.728095282,4038838.855806817,179960.94597526581,133284070.50921306,11303482.469862888,7265077.84965425,1367900.909534745,3395032.7444909844,7182.878820413714,5003064.234734338,74.09417340496735,0,57492794.63789675,7300493.1769919675,74.81825156175793,74.05800245895712,79472066.51538533,9560750.749976994,4111.53245594468,148.1293962352856,0,0,12106.985797707446,0,0,75952285.30977258,0,224.4547546852738,0,0,0,0,0,74.59479147696229,0,0,0,0,0,0,0,0,0.0649005613866195,0.06162679881587972,0.018592003764887288,0.009773234104827241,0.6887475480949422,0.013322875880441917,0.0015915789364301229,0.0021515063285543787,0.002794453646488246,0.01831011658237077,0.00130051487482109,0.018085311902006167,0.007363309230548221
1720445075.46,0.32759360467853477,0.21200145613231758,0.05550713166599283,0.04066317851104548,2.8334319650737623,0.059022970843097294,0.005260464332442644,0.00551896176530031,0.006849437652677009,0.06782646117237175,0.006058524131153431,0.05854482972244133,0.028609250324420202,39750996.02765927,7215114.953476447,1449685.030688375,53664350.1848652,200835990.99374965,36577375.98779225,3396664.516723486,182873.94124239808,134850822.3712003,8828151.862361267,6999904.082908961,1733272.7706334502,3407406.6492424104,7457.407679858762,5080087.3324053055,75.26921239295821,0,77005419.74530324,2678.729086053736,75.48143370496636,75.2567659433737,80406259.23408945,7467134.082827485,14491.342803537926,150.28159454055145,74.86337799060553,0,12078.833614184192,0,0,81761153.37644325,0,226.44430111489908,0,0,0,0,0,74.86337799060553,0,0,0,0,0,0,0,0,0.06457190260531699,0.06022450814987794,0.021035197620139178,0.009694548906436055,0.7127846346273499,0.013530061585997148,0.0016864950890777015,0.0022478362424701963,0.002982416919001618,0.02089596696451961,0.0019669396802465215,0.016061495965039734,0.006444578645328821
1720445080.46,0.3264988483630097,0.21282344554349364,0.05556446016868004,0.04061796491677804,2.8280023137050065,0.05854807863951494,0.0051267036017687805,0.005699804719708981,0.006155092182176792,0.06907105373057375,0.0061401437727061125,0.05879004981459707,0.02896324752131757,31052682.366456065,5633755.177831737,1452426.6352386565,61699351.58295643,202807024.70493364,36350816.86886193,2709172.4555512746,185831.0232254454,105302894.02904786,9048639.316491125,14586033.423381463,1372865.6959392242,3404046.9625869594,7131.533601378519,4128617.05470647,0,0,78344820.46770763,1626.8053148469091,75.15458431955378,229.23234772875665,52312463.905325435,9564297.26743758,15109.604098742431,74.08881251695759,74.7895630580459,0,12213.112412512497,0,0,81664544.2416245,0,225.46375295866133,0,0,0,0,0,74.7895630580459,0,0,0,0,0,0,0,0,0.0648317186874453,0.051031269953106896,0.018921994665096118,0.009849887654063872,0.7136955335249002,0.014481379001328872,0.0016811371514312318,0.002147372529545261,0.0030727305167273576,0.020862066362710006,0.002619395318296072,0.01842777618684693,0.007441016330930738
1720445085.46,0.3271794954617964,0.21035505865129345,0.056776508849396716,0.04119717652520617,2.830088568979532,0.05969750673265876,0.005117678174146531,0.0055225577935994795,0.006090577407420577,0.0690057778424913,0.0061693817629402065,0.06142210328750095,0.029578771369417344,39638978.60168326,7171612.846906485,1433659.543538305,52583938.97354671,205971247.76472327,36635036.611107066,3369228.779659159,180926.8771114098,78324143.00451781,11177279.726261761,7182543.963686946,1725289.8412930593,3446421.768707483,7360.2875112309075,5040256.647146546,0,0,78948939.6290549,1863.3088288812867,74.81688494346722,223.18282538414036,51891894.845434174,9452789.399923557,14843.839226883374,74.89212316243692,75.71724341910678,0,12142.145273342305,0,0,83853061.9966009,0,224.45065483040165,0,0,0,0,0,75.71724341910678,0,0,0,0,0,0,0,0,0.06563408639297062,0.051068322499976816,0.01880091332306593,0.009872553942211277,0.5863689905753502,0.014845980311686812,0.001502126520229489,0.002059690011563414,0.002802523846080197,0.018280701112894114,0.002623335180230447,0.018240468554040715,0.007396966534846951
1720445090.46,0.32689968460668534,0.20950470870045024,0.05719659870449772,0.04179387031506099,2.822298274174871,0.05835782595466553,0.004862464621383512,0.005730742756338774,0.0065037208518518436,0.06887209027416195,0.006347151530668197,0.06060004912926256,0.02917816787251578,40088008.15736295,5724455.122754328,1439373.4878204542,43836524.34893462,168538052.1134916,29007611.97630665,3392577.9764203867,182101.01822569146,81547036.44444445,11025157.979783472,7176801.433744193,1719027.6887204894,3412595.585676344,7593.763325237769,4185741.030883071,0,0,77329639.83786914,1843.6166573645646,0,224.63119024550758,54027226.07407408,9324012.998904789,15056.069639003692,74.61381521422325,75.02518545654364,0,12153.203191431621,0,0,68845618.9924725,0,226.011146057496,0,0,0,0,0,75.02518545654364,0,0,0,0,0,0,0,0,0.07997480433191795,0.06043737215344246,0.016239817537219706,0.008253310446788077,0.6986528887166691,0.014316315834124509,0.001403755806136816,0.0018699911842508454,0.0028031606184981137,0.021274040583575855,0.0027130701431541575,0.01928358459027242,0.0076372807395869045
1720445095.46,0.3183555397003681,0.209146180062171,0.057909298716581424,0.0417999995846351,2.8282249833124067,0.059424511044983516,0.0050356579067349985,0.005549265339495198,0.006363719442536407,0.07019275732519725,0.006246517390766211,0.06145902170846537,0.029945297928524277,46997854.67654571,5678818.105043753,1448203.2876107818,52164693.695483364,187912189.9874434,29409677.815101504,2692694.399358051,177643.79665837184,79598424.93040743,8872090.845083136,6941609.3222287055,1731534.9075787275,2658486.4845576035,3858.480824622742,4977935.708766823,0,0,97130083.16500156,1944.209142690229,0,800.8531816565943,52736166.58833737,7503257.352277447,14557.954485173199,225.10854232692765,438.4891251984941,0,12291.017555208166,0,0,66818371.27622792,0,224.09862673937226,0,0,0,0,0,73.08152086641569,0,0,0,0,0,0,0,0,0.08016099039549708,0.06089195766533642,0.013747756881141885,0.009952619153660644,0.6650657218417959,0.011719512950534439,0.00139803444468159,0.0017717543392376182,0.002892962488506125,0.018811814362489368,0.0027007708918385257,0.021863097780878155,0.009163229582123728
1720445100.46,0.31789632495446224,0.20785953040135893,0.05789066524781243,0.042418278337273595,2.8277055081151268,0.06148893210639127,0.00484873480004335,0.005759463909869765,0.006317924819938624,0.07131794062375056,0.00621929245112891,0.06125937545426032,0.02997800091872922,47252769.10746813,5649748.601054796,1158184.9869380149,53770684.338874504,173526228.9547717,21960281.094436977,2664597.3772623823,181025.55742723108,104663271.48256437,8924444.185961977,14136045.588977855,2086497.5188621816,2052026.5328996934,4103.460837887068,5775261.142397425,0,0,77000988.53062108,2976.6360234003128,0,741.9080222427503,52012233.61620196,7546654.065646467,14847.002813243887,226.67822686269807,451.57378314315645,0,12229.051577724143,0,0,74092379.4272524,0,221.95729923051914,0,0,0,0,0,75.26229719052607,0,0,0,0,0,0,0,0,0.07627584997048617,0.07005332006459558,0.016154216717920424,0.009917136497855406,0.745324326818819,0.012378235743754833,0.0013093431523205383,0.0018696616931836493,0.0028929898924056107,0.018155268301798734,0.002713124950953129,0.021769452381122645,0.00925816280569036
1720445105.46,0.3179937748799152,0.20708144849719098,0.0581358754790658,0.042678314359637794,2.828680489918286,0.05922236875534606,0.00496940864906661,0.005480236191583272,0.0049913120535228376,0.07254598587519141,0.006231290819801384,0.060734819998919554,0.029430602154424498,39489410.84506785,5755566.303616561,1432963.1932894643,43257707.632600255,179780203.6451383,29317630.443882283,2038347.8036746564,362827.4697132063,106426413.89563768,6714265.801560108,14049395.992400616,2036309.3656024344,1347220.3585887796,3740.4343141015106,5034407.549502701,0,0,78069222.38268468,7200482.792509144,0,743.9562635087273,26439971.860608477,7567984.836334475,14755.99526830842,221.2738371778942,1702.7183342972817,0,11990.763132534503,0,0,78901930.20492478,0,226.2233513752347,0,0,0,0,0,74.03123192596877,0,0,0,0,0,0,0,0,0.060828961500317975,0.059573794003131404,0.016086888816900388,0.010048486387369172,0.771631819570052,0.011666655235673716,0.001394967091219439,0.0018621808271154184,0.0029661820701796476,0.018605929846434676,0.0026200201459859974,0.02170711179327946,0.009225745792589416
1720445110.46,0.317432566400088,0.2075250782699188,0.05802132752948873,0.042798163874063225,2.82988066742193,0.05751579800902613,0.004870447051647744,0.00567134528021706,0.004988204417465089,0.07164473775200422,0.006249021682425868,0.06107067997626922,0.029257275456044052,39663311.4934517,5786463.740597385,1724576.725250359,53728112.472802326,184097787.4906353,29322985.804760862,1983815.1516782378,366219.81043870427,107325430.26402399,6698768.27428239,21287017.20827446,1696602.905220768,1350196.7646685871,3831.68861660369,4216026.2908055205,0,0,58539486.83465199,7200351.75074616,0,750.9120574917044,26663318.364660278,7550820.2657746915,14913.161612868165,220.9118366172875,1706.5739180841624,0,12040.020448404293,0,0,83116609.49805397,0,0,0,0,0,0,0,74.19886600365923,0,0,0,0,0,0,0,0,0.04715114483054037,0.05014373332480616,0.016240729968585266,0.010098863882718466,0.6999256636129849,0.011533707477167398,0.0015807416487067466,0.0017687069022184392,0.002140382416947691,0.01836954684975302,0.002712907424729651,0.022228773665257832,0.009441412702360763
1720445115.46,0.31783874921445376,0.20660020627044695,0.058111636955154165,0.04249917560939354,2.8249271036189922,0.05841299443967655,0.004961758769150483,0.00551233787121919,0.004995715679788307,0.07189850100697681,0.009503406290792731,0.061322889618213534,0.030224340807013098,30899015.35385274,7203808.360596147,1427250.0404421678,53681236.62306779,202277180.0727087,28811726.239004508,2063268.1999478138,183623.35547382478,80892574.99908113,4423093.720779688,21025664.574504226,1699405.038933947,1346296.1453128664,3802.613725630222,4196427.190112687,0,0,58515130.19967482,7073750.697275263,0,749.4830835666318,26799540.706435848,5605963.604977343,26147.95343597446,147.31958206700594,1699.3091505979546,0,11911.304980007271,0,0,81650619.85056359,0,0,0,0,0,0,0,73.88300654773715,0,0,0,0,0,0,0,0,0.061074002151009894,0.04975488624934607,0.016219171562489653,0.010056155517088708,0.6843239863907461,0.012568994938562571,0.0015891079778107655,0.0020612795489660003,0.0021430261827332774,0.01831464903930873,0.004534503198014896,0.02177168766767281,0.009305750410241384
1720445120.46,0.31582089505468824,0.20888820849957587,0.05761514056668719,0.04238323313402728,2.832980740160088,0.05802183494946882,0.004855781781088908,0.005912308341995842,0.00248318596419322,0.07169246884116098,0.008584219023296822,0.06117476848763866,0.030095897343747242,40430816.864541456,5738881.190085032,1726021.9573172943,60704319.27385368,180597083.08032018,30000232.574587286,1345885.0616586823,186278.58627858627,82003328.6510051,6721642.940490082,28800235.173072677,1712803.8860291454,1328046.3999146014,3599.364307749836,3338856.34850427,0,0,58936725.58653051,7363789.089690858,0,836.3528363528363,76.30828846619596,7575822.637106185,22802.381127360914,148.48111360835208,1676.0901667052146,0,12127.313101406366,0,0,79043039.54365627,0,0,0,0,0,0,0,72.87348550892237,0,0,0,0,0,0,0,0,0.047202769136837214,0.0410668592673012,0.01611054582005648,0.008413719600119324,0.797454227268461,0.012000364685327778,0.0015879453989670151,0.00196718598034112,0.0020500952135732438,0.01816551886276272,0.004162216014128864,0.02138543139801419,0.009205844043130755
1720445125.46,0.3185778630025644,0.20951880021889843,0.0579450248404824,0.04275163631324143,2.832584399067668,0.05820164853549009,0.0050435671806776106,0.005530589108640673,0.002387832268864746,0.07338566199031449,0.008297967860569256,0.06053208740247698,0.030079617077127793,39056483.762597986,5792305.8737686975,1469245.3066794525,62283752.68856941,158248490.53902766,35735923.217485406,1361409.3111516424,182587.65306308112,80093468.85747038,9079156.260397026,27849539.850051526,2058912.8339425684,2041018.6484860638,3846.9819022504785,4215771.762130609,0,0,58772755.0424872,7019233.239306686,0,819.7812994668948,74.53099696126061,9595036.338767512,22049.67487474683,148.98066815792825,1717.337805567202,0,12029.478292593943,0,0,76852302.2372309,0,75.46196503251717,0,0,0,0,0,74.66686111161748,0,0,0,0,0,0,0,0,0.06069783230360078,0.040645455560970566,0.013773314477549585,0.008310317752326431,0.6795859496944566,0.012170725239332011,0.0016784277161303173,0.00196487028317848,0.0008359790415651614,0.017716150047692027,0.004161169066628882,0.02117268633507692,0.009292140086343685
1720445130.46,0.31597715528822734,0.20949817358855505,0.057838850077508,0.04275476582621908,2.832480658262856,0.05804148644979015,0.004928476351594559,0.005912089920127216,0.0021934432424609704,0.073421956275832,0.005751497753442537,0.06163360986919889,0.03006903383614846,38936895.099857725,4357297.324915148,1465589.1341256364,60967857.61828969,144665478.49980372,29576335.113117192,1992343.8197393995,181417.75994795622,106169084.67953472,8904367.195997389,28500405.071580596,1746066.8046112917,2022582.675458405,3688.1629418862212,3378403.9998540194,0,0,38096688.00628056,7259331.608594338,0,888.2142469912177,74.09685413990846,9410835.472409543,11846.979426263802,151.3449600945906,1627.8926926203596,0,12033.429436881865,0,0,64170885.915141135,0,73.71679504715283,0,0,0,0,0,73.99512239183453,0,0,0,0,0,0,0,0,0.06103652537350317,0.04130988291438877,0.013989431667450137,0.010195419871694394,0.686099424699326,0.012789131074754568,0.0016859542637381805,0.001965465967580071,0.000745749708578172,0.015552827811361638,0.003317287206476445,0.021512579879032163,0.009321825975600027
1720445135.46,0.3147657237636601,0.20829069989142243,0.057422196865113705,0.04229858266183551,2.8402931333647494,0.06019705590597409,0.0049934116654265625,0.005753108905083541,0.0022662639202849846,0.07351491463994443,0.005733469337056588,0.06305231257560713,0.030581723843889113,40049685.05278755,5760268.69344915,1427695.1394880642,60764532.511311814,116727462.33596753,22190409.329275,2006707.7291617512,178299.04017063635,106134525.05560882,8982348.388984382,28421848.988177266,1704367.897445157,2679856.3837426393,3641.563252454158,4182871.3716974305,0,0,38707912.709345326,7254481.792511644,0,728.0483469605405,74.07273450639276,9492419.7052262,11809.38565315152,147.91008395775032,1617.6935229067929,0,11933.695258776692,0,0,56444575.65431741,0,74.33352086093315,0,0,0,0,0,73.53152376849059,0,0,0,0,0,0,0,0,0.07384188201141481,0.049314271230341,0.016062310287492082,0.010104168111783413,0.6837298484274372,0.012511098568363169,0.0016861736054799956,0.0018692455053735582,0.0007469542379604282,0.01837831501425,0.0026632806346006256,0.02076754061876007,0.00922980656807914
1720445140.46,0.3154707272545448,0.2099121315817751,0.05649631110410333,0.04237500236872561,2.833849837626996,0.05715429249464421,0.004977145887042221,0.005890633723224855,0.002279899889169473,0.07326251864210065,0.00561560403652087,0.058972720530638005,0.0295517534985026,39322642.61818182,4297807.006232537,1475176.96816799,60950219.00766671,140091225.5442671,29788891.482603237,1348707.585979924,180029.4212622439,106631965.26099674,8905145.509937618,27896277.21714987,1703456.9443191048,2033986.0967419914,3723.6363636363635,3319508.847338634,0,0,58114229.31785197,7306278.200487553,0,734.8139643356894,74.41995675793528,11293414.188306978,11591.008596294514,147.85669163432902,1635.5749160540886,0,11883.945841392648,0,0,60044298.40348332,0,74.8907538441848,0,0,0,0,0,74.34431436609493,0,0,0,0,0,0,0,0,0.0737918902796596,0.04975718966180313,0.016095166313257525,0.01005949778470648,0.6850444612810924,0.01162190568790274,0.0018691921469948232,0.0021455961152648238,0.0008362552383212248,0.018215921150389357,0.002661344727822793,0.02025316650420416,0.008550355046771888
1720445145.46,0.3148594009484725,0.21150667453062563,0.05662057473484713,0.041993892698170464,2.83844014735479,0.05918879457526943,0.005037234340842982,0.005775803358553239,0.002049914217589978,0.07341389898057171,0.0055757197535166,0.060056188351122565,0.0300565522832803,39438671.26310989,5827310.526027696,1446819.4044538396,69986300.53959776,153986945.4679985,29425930.576582815,1335042.4743907065,369539.47222734825,106011754.41195066,6803998.522567778,28745240.779797167,1397494.2951785058,2048524.14902563,3511.390788873689,4219237.98054993,0,0,59264558.786533475,7216395.454462542,0,755.8590145783355,0,9585750.461697571,11718.524767546352,150.7545086492455,1647.3255091221529,0,11957.596657361284,0,0,72059899.07510173,0,74.00046972954418,0,0,0,0,0,74.87843223282513,0,0,0,0,0,0,0,0,0.06031168999115376,0.041831322871989714,0.016367226035930667,0.0101221997245311,0.6246993241778054,0.012713728269803017,0.0018757664208297485,0.002058838320723311,0.0007470254738669817,0.015408881303247631,0.0025711433884625713,0.021068148974505218,0.009334029937686974
1720445150.46,0.315213061548523,0.2111274549658585,0.05629618181329227,0.042160640707932545,2.83548142416644,0.05744934583431394,0.004911776425883299,0.006145916780456781,0.0020699036326756472,0.071785239958596,0.0055449102076092285,0.05941752485608666,0.029890039815286137,39284052.465210915,5773304.526897648,1430592.8249995515,61061808.37997935,128383979.06786594,36487828.41318395,2022558.0766560705,374042.23639662564,135278198.48792183,9076825.640930852,36027340.72562108,1738123.8482334982,2036904.3705912298,3720.5246521091453,3349133.711478016,0,0,38870656.709366776,7160530.68833825,0,153.23319803221042,0,9594078.039222935,11749.98620841838,0,1265.9442949603665,0,11838.577983308645,0,0,67180750.92112292,0,74.8291863056743,0,0,0,0,0,74.46731146825685,0,0,0,0,0,0,0,0,0.07499107726597298,0.05124628812545934,0.019050979628416946,0.010085666326394764,0.6416467451727906,0.014294121513120669,0.0017853053904822113,0.001971351373784596,0.0007496024959596134,0.01806135624018412,0.0025616763279527515,0.018720681351862563,0.008067136808721247
