time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720479496.787,0.05326918441514849,0.008266223759139168,0.003674647622263293,0.0016128036711450216,0.031116549196907227,0.004705108165120935,0.005314992495072065,0.0016458201863073171,0.038179413596797294,0.09000705315596531,0.004537245591011195,0.0046947377352273565,0.0068693290381623496,40021790.00167819,10203246.591337778,523791.86806937726,15248.373601666022,2185628.1578200394,14788802.036733953,12770954.228981677,167514.8051008411,161507971.3519668,13121739.900548073,13126198.076404493,526508.6036464816,3718074.9336505905,23579438.288985435,15599.044317099899,800.6823997725334,13512.172647020881,1044636.957138802,2607.019458083288,222.2182035191782,518.6216876187032,26767744.371396042,5532744.364995825,294.54382022471907,19044.885406751117,7272.114944632562,0,1885056.2092442561,0,0,28622.97027154887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533914388271933,0.002981192924294222,0.0011754124359656386,0.0007494571263147741,0.005542923127209035,0.0007889668089428553,0.0006299655532763346,0.00027604602432483653,0.009964752754028727,0.011523068296484237,0.0006242718842747919,0.0008410017685142152,0.0009034915629589625
1720479501.787,0.3248225998432688,0.026528865315215793,0.006313409844550009,0.004179290178328959,0.163942231981217,0.00636987424242424,0.005459386514477426,0.0016347785336356768,0.03753479343525182,0.08869272782525082,0.004750135234887292,0.005988828604344351,0.0077395100418334245,46595237.84877257,7851496.243923995,365831.9069887803,24768.06372770888,28468690.88537535,21993983.26118326,10305274.305302313,166741.38861893967,131812079.42446043,10938420.798635678,13088941.412548823,536041.1765798911,3070349.5535956826,30413682.710357018,21946.089262041536,1362.784421729728,22543.387344980536,18244177.3218409,7240404.040404039,448.1073590547736,589.7131339308211,26216315.395683452,3693526.5153576806,440.3196330669724,21006.299124811863,8678.751878882269,0,1932160.848431286,0,0,8685123.168657864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09124273098769066,0.010938517967811047,0.0024111235718667964,0.0016552684208203667,0.012143667354556614,0.004866712552753911,0.0006980001508831059,0.00028490422627589044,0.010129982320142401,0.010726651927393804,0.0007309355375604721,0.0011378897595111575,0.0009047451829503779
1720479506.787,0.4432483808996786,0.0464923715343993,0.01085957313784667,0.008682710100892258,0.40460593111654525,0.02377953093801621,0.005302654384175438,0.001706391674602593,0.037701873812730054,0.08836368085496406,0.00422467970420851,0.008738948940081353,0.008656950840903288,45165090.18207783,10423860.349127183,368659.74962944444,34342.49440428576,35112236.69151759,21758620.986856278,10292000.14571418,169678.9978756135,105267089.68489093,13254935.914356943,19857367.020698156,556695.8698372967,3092210.280544307,36957662.54908961,656579.7271527065,14336.768041145062,30885.70065680842,18924840.550932363,14284516.842634488,298.4226439838257,525.0897370156033,26171597.737678427,5594758.175685584,296.95146264544894,12255.31914893617,8741.600087556091,0,1924224.7322869296,0,0,14147333.78172344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14010812063699793,0.013071944966680593,0.00242419047384564,0.001753146202563036,0.15001063175166002,0.008965401196235387,0.000813998208723169,0.0003504492714803534,0.010215911300871107,0.01405698956285918,0.0007908212758160752,0.0016665559966796857,0.0010735653884307499
1720479511.787,0.5324749565411769,0.07139132748441511,0.015133054141687623,0.011579809029774556,0.6437593507299314,0.062490540892058064,0.005272605944510771,0.001940314300554659,0.03746966222166758,0.08817321213467343,0.00400207286878489,0.012446062970494845,0.010382129709482914,54683045.88044633,7833618.7752108555,394029.885560172,36217.04531100565,38143721.30575784,29196759.486302614,12579805.05711078,171872.8922032389,104517991.19319698,13384345.45690118,13378891.456826298,757341.3250561919,3100850.867896949,46030729.43017343,659460.5060506051,27467.89124571762,30377.970658823106,37783177.26909409,21535479.60854222,291.95103262709597,607.8616877214462,25985827.82165332,7528779.610194903,300.0457833531728,11836.883228085198,10028.576649004202,0,1924083.6083608363,0,0,17102641.51968152,0,72.98775815677399,0,0,0,0,0,74.84012424630002,0,0,0,0,0,0,0.16918958132577705,0.02371776967139229,0.004328307834658807,0.003311084903541742,0.25732379312712034,0.02615622689178252,0.0008546939212868345,0.0005340439142458141,0.010301723107071824,0.014528316633180785,0.0008246663386425154,0.00298972908400267,0.0016011809569205415
1720479516.787,0.6044724560623712,0.09427318419150858,0.019753014658562225,0.014685640632299697,0.9222208280878896,0.10668932114649674,0.005089214824836229,0.002324583452927669,0.038157854567770065,0.08647383092156724,0.0038978533516232255,0.01821293332963764,0.013014738940071146,52103660.041222334,10277666.919602528,587817.9869990713,3989494.633570612,37663827.47023969,36339682.183803454,10056622.045001425,167531.57290470722,80544036.93051714,14987186.233378371,20038972.985825334,773529.9443797698,3108073.04569917,43776509.2929474,650549.8825654923,27430.530752196584,31045.181278353557,37378560.04555242,28583893.139217466,291.6547992025064,1836.9690011481055,26701697.11846709,7229601.649719122,299.6616369455876,8628.416209324243,9938.301559792028,0,1895926.2872628726,0,0,16863936.258509938,0,72.9136998006266,0,0,0,0,0,74.72407187813555,0,0,0,0,0,0,0.17718905262868354,0.024022430733696882,0.004510674535218545,0.003434154238180052,0.2703498683845951,0.04077412599296181,0.0010099388532407284,0.0005913564600444757,0.010391562020164379,0.017740106677690534,0.0012426537988665905,0.005570258825097661,0.0027336775246252936
1720479521.787,0.7240025467767509,0.11968624719416557,0.023535221494544133,0.018421496199119793,1.1672366454424186,0.16726637293628902,0.005004701633909543,0.0025267511474288593,0.03783826298624394,0.0851990758784618,0.004505002955629294,0.02304624529243278,0.014465916400014711,45229270.19884447,12983229.400047515,601500.063697745,3870300.844425361,57378186.60288966,28510201.912401963,10290995.755842546,171849.31334257277,106793918.04682519,13318434.080816641,26469106.74717583,526579.9131479256,3142842.767295597,44620995.498204745,1292926.0795672594,28252.388665441238,30117.647058823528,56144581.47983334,28159394.907423988,298.43895152917173,5676.704044349251,26557617.709756766,5622820.585579775,6524752.942029773,9007.188395084542,10018.169112508735,0,1917719.3399243436,0,0,17699130.884428527,0,74.60973788229293,0,0,0,0,0,75.32457979329875,0,0,0,0,0,0,0.19615595511150266,0.023924965700982178,0.006472214912776964,0.005032573003093023,0.3071371124002596,0.05685466530706824,0.0008993179763170608,0.0005632774758896597,0.01037410308634968,0.019190243710113918,0.0012243419949672216,0.007929879193406045,0.002764798464396212
1720479526.787,0.7794984111111114,0.14380277209201608,0.02813730853463492,0.021221014537921825,1.3867059144078966,0.1942024201764578,0.004846679079777902,0.002819700731501286,0.03811345842647219,0.08012336563429445,0.004238964765710131,0.0282154144592105,0.016991690623799852,52516246.88125114,12896235.153230635,799809.7723647961,7771563.864727325,71510830.08912656,28913146.757679183,10213219.800690891,172043.9260231133,80535579.31767379,15010666.619173981,26511817.508172903,266233.7727378418,3125652.274098864,51819949.227132216,1286777.0580443817,28506.307090039143,30379.61525968167,64016391.301247776,28558304.84351173,296.32309055723357,6110.246409892343,26707003.701124992,5434755.667954905,6535225.2815110795,9377.524191096245,9962.656132843216,0,1904153.575381489,0,0,24088702.895686273,0,74.08077263930839,0,0,0,0,0,74.90718896874598,0,0,0,0,0,0,0.2206773875540305,0.03470359125234313,0.006628710741792226,0.006649372282657283,0.40737461354430193,0.06914289080244229,0.0010132146579166466,0.0007058863360940422,0.010391706079853897,0.021912199000680394,0.001231327092557193,0.008192993232839502,0.004022272053045963
1720479531.787,0.8416901108366213,0.16569942450784494,0.032190834354265216,0.02474445116617121,1.6590163385690124,0.21208938794169843,0.004882437391506649,0.003370329007577698,0.037124589601829634,0.0781511429103485,0.004202077249312866,0.03385703194341966,0.018970452192036278,60719903.83835405,12711966.660108391,623494.9367771642,7716982.314046624,81638758.61448236,28600696.893095963,7579714.740779182,175658.5276567705,79154025.320103,12817715.917353906,26570208.26735106,524614.1054942682,3134565.5051372997,59926937.20733012,1888252.4101665209,28585.139485943484,30165.67814073503,76369901.00299223,28254975.958694126,366.5062008983696,6672.475015558077,26249393.28999261,5414914.179303006,6549618.740785235,10024.942861770476,10184.21148853706,0,1877043.338281851,0,0,28517064.93931777,0,73.30124017967393,0,0,0,0,0,74.88390800394896,0,0,0,0,0,0,0.22794333737528932,0.035756890922820035,0.0065719544909769315,0.006710242464988601,0.4721377784317122,0.07504094094047573,0.0011035985885165804,0.0007904403587358969,0.010566204834820812,0.020387695238680018,0.0013353690597698261,0.010841240658990042,0.004177512855097567
1720479536.787,0.8814701846610028,0.18294029864910927,0.036815419489702385,0.02825645690106073,1.8813742753641411,0.2558512771726282,0.004781693420538159,0.0033975471108706663,0.03688767070837133,0.07759104746707003,0.004181485769973495,0.039065531232104836,0.0208017005839577,67245156.60984883,10211451.965339696,463988.73168341425,11579338.539703058,87737510.19233489,36168608.82689895,7528017.914904205,165409.74852096822,78582811.5242234,13333271.150795115,26343878.86881666,530986.4144766754,3146163.655060967,66372099.32509869,1894163.9367790315,29619.525565422853,30223.083966176553,90594008.80456497,35726987.761633724,363.9853552767213,6433.395577738609,26067179.28358102,5633038.999372763,6493828.012488495,10801.491315813404,10079.036286175995,0,1882700.633286091,0,0,41859864.636440195,0,72.79707105534426,0,0,0,0,0,75.21668870280594,0,0,0,0,0,0,0.252011819254956,0.04649088446454515,0.008775423009057749,0.006795879138700205,0.48625414659845556,0.08658925115424575,0.0012554867646172863,0.0010179295539450713,0.010595869567507856,0.019007257382836186,0.0013139852899875066,0.010852761139789635,0.005301487559252473
1720479541.787,0.9390689590467162,0.20925010755100884,0.04084196718160385,0.03143593439541002,2.1429122274268306,0.2736965155745333,0.004878971708996357,0.004166601357525128,0.03618389071057562,0.0754503435680734,0.0040517891013207305,0.04463236271635624,0.023416553934417217,60768488.39068281,13050800.455430273,671501.2941241259,11471772.33921457,111981620.7022205,36306789.730114415,7756081.375547051,6874.149215880062,77631871.09996115,13105432.017265454,33690706.56691605,528563.7293753151,2522376.816907088,59959308.906363286,2574536.1589598563,29473.576004552382,29941.946499715425,94052221.87299028,35863488.03853944,300.0128179304536,6874.149215880062,25751785.449277416,5537723.063530349,6646816.44038053,11214.640824266877,10060.377220155066,0,150.43890255995888,0,0,48440784.738974184,0,75.0032044826134,0,0,0,0,0,75.07744194145572,0,0,0,0,0,0,0.2749258470090407,0.046794870605053586,0.010755794896254094,0.006815555411439371,0.5563551854484369,0.09468734706161074,0.0012405600668135123,0.000985520276450954,0.01059693376674385,0.018921597783664743,0.0013159980605599478,0.011062064641340921,0.005492421297722178
