time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720514079.7,0.29099152645305515,0.01977119100483394,0.02724283105446344,0.01570877454030076,0.1324311743132831,0.007434634242401733,0.005489349972028225,0.001908928070079983,0.004654644420407454,0.08638544985642498,0.005177984232737664,0.04595342287674719,0.015513827255779272,37492363.63636363,15658559.22951091,892626.4430407317,713891.7336965525,3889816.0662017125,7274531.916474697,12736458.520563766,681886.6459908955,78747981.39534883,4370120.31586504,7633411.080183172,474484.0394660476,2570614.168530947,14648922.801788375,38169.20616832393,31746.750889421328,696626.8475399879,701661.8364470784,2282.8267816006537,887.0120729792648,4160.110270780057,886.1005949161708,3697279.5405599424,7553896.381431264,38481.717933836335,28100.82028337062,0,75.284430312276,0,0,27805.704313470414,0,0,0,0,0,0,0,76.36092468307234,0,0,0,0,0,0,0.08834860851956011,0.004663020197423103,0.0032721576095085746,0.0023008117009795767,0.026776758561273616,0.001210259030023513,0.0006617363796748276,0.0004533021612145902,0.000785974176178872,0.008199210855671902,0.0007945361562557315,0.012280766433031788,0.003470734435356854
1720514084.7,0.34464092133604995,0.02641392911655982,0.05908127277424856,0.043698284662180335,0.42498369040954953,0.006972180872392324,0.005461615797004331,0.0016725694469995223,0.00487268347999641,0.08630403372343415,0.0049562116834283585,0.055770230131555305,0.02049797163146197,43669851.84107117,13090570.633853408,714075.2298690442,5281387.961631569,37810497.836940624,7072582.0283572655,12782371.687827146,688343.2061518085,52840072.14007075,4559863.0839809,7647345.411366785,471732.61743031663,1877145.22161791,21266740.79464416,41875.2187448192,43510.72722206742,690656.2312298649,18013854.22969148,2145.4709654113612,667.6688461050841,3240.148644173811,1114.7600471740905,3857625.9151764815,7567684.795710919,39040.44972162664,27680.17635473321,0,75.45084458525982,0,0,16247558.66977038,0,0,0,0,0,0,0,74.01116672388558,0,0,0,0,0,0,0.13416130955545902,0.008732027372306394,0.013269535665763948,0.009110838088348732,0.03598336657073521,0.0013292586388952584,0.0006787110335843789,0.0005325632770600571,0.0008418802203794576,0.006893995289553914,0.0009310678201671629,0.02009981698947195,0.0035437045926191737
1720514089.7,0.3496512641553328,0.027267078086783903,0.09130604177957977,0.06526648461794014,0.6808343936813811,0.007027814539925067,0.005634630995702661,0.001914774351928185,0.005003138303107665,0.08357972848193122,0.00476564592811023,0.05826133953811323,0.021142605978211937,49883093.486041516,13291645.991884664,766506.0011011196,5348417.619108771,63277963.99034471,7088383.772922286,12905864.204077901,518969.24063387373,53080770.61879158,6708271.389465561,15285998.309747722,484884.97148359386,1259519.0780588815,27749813.600572653,43426.99003347108,47582.45549642137,698835.0547615989,27180811.541831203,2224.4347495519633,674.115388132029,3226.673994687185,1119.8396063063883,5674770.9209825285,7563528.815205079,40122.657580919935,28543.297019897356,0,76.59081134650984,0,0,16413020.829938708,0,74.90170979244766,0,0,0,0,0,73.75528945709911,0,0,0,0,0,0,0.1408340469131667,0.010077207585366534,0.020995178466701767,0.014545078793559348,0.24719049549913955,0.001388291785297599,0.0006980256191449359,0.00046465195683659054,0.0009194522862737873,0.007375975994179316,0.0009530232406438606,0.02340906727279565,0.004518915475266072
1720514094.7,0.3980827704944935,0.02876311699184235,0.13113223823671555,0.0899034350058681,0.9759552448519929,0.006770681046099249,0.005467051371661386,0.0019271583714615189,0.004702306970922756,0.08208581764695363,0.004545150546738447,0.06274853494532225,0.02271251735948372,50498711.98307928,10163484.693240035,805814.5214170521,9825544.516525416,71987937.59958927,6943083.120567377,10225722.40832956,522075.0660268572,52826504.815977074,4358596.970618215,15314085.92891499,481301.32631809707,1260904.063164726,35232366.421121724,42333.83909605326,46820.13929501834,689611.8831204034,36190865.5078747,2323.971631205674,667.5237664101403,609.4557899044006,1040.1784904496726,3687930.9000518606,7577426.600133307,40033.61467353575,28500.84724375383,0,73.11543885328716,0,0,16265652.779760137,0,74.16930737890448,0,0,0,0,0,73.83639182319645,0,0,0,0,0,0,0.15178626261766043,0.01101998245237996,0.03925433563493893,0.02754640375130868,0.33815846675456607,0.0014627948199887476,0.0009109304180892163,0.000619739894082905,0.0010150467410985661,0.008637032714564553,0.001009163551672736,0.024960827914862687,0.005391839955807805
1720514099.7,0.4163949968861453,0.031666141606119594,0.16382476218586958,0.11406245091418184,1.2195713837368012,0.0068841348575926576,0.005603261118641005,0.001605089561773349,0.004705409340454162,0.0813187449146598,0.004515453533074572,0.06751030939429804,0.025070319822241335,50139794.70282601,12892614.145063682,807797.1734962007,14279562.237611683,72368260.59299901,14010275.082295692,7656599.837354297,509635.7297997773,54382216.91066627,4390449.955936044,15343532.460969226,515729.83181940817,644426.7641472244,34981769.46611872,42843.17586487219,47487.536396562755,4912877.8212350635,36912656.634053916,2344.926291684557,666.1968013011657,523.3167241599591,1070.809680310726,3715948.1304293084,7591997.545347893,39932.224120874176,28478.08479374978,0,73.99512239183453,0,0,16553095.304788029,0,74.02186681124063,0,0,0,0,0,73.39712575708705,0,0,0,0,0,0,0.16750114433014077,0.011595000513265272,0.04009290454991639,0.02761890298458947,0.3200591477133053,0.0015206638737633575,0.0010656126736658066,0.0006090803679046792,0.0010145888905917493,0.008552549459620865,0.0010675947817597837,0.026220143447216793,0.005942404789123414
1720514104.7,0.47273741414732795,0.03454187066002885,0.18968580378972305,0.1340242850401662,1.5000740254196037,0.00684768134668204,0.005372303804457859,0.0018407942116315168,0.0046200104085444395,0.07869078277919232,0.0048141175839621474,0.07188943037646216,0.026864476561385995,49182666.9505358,10385314.121874208,842768.1036077708,14248566.36534503,105545526.37542067,14151984.964580024,7795902.3025528705,509859.0705742719,52809262.22641304,6798856.059620495,23568286.432904273,512336.87205477,1281496.6490802795,34323366.68795685,43111.09498058288,50015.91119333951,9120079.620513739,53000496.479430296,2294.636403064913,678.5076659733854,523.5460604400621,1039.8389758282408,5753370.081959596,15543771.563840803,39841.948964168216,28326.821616997004,0,74.32947410445324,0,0,16507567.678563349,0,75.38974066370949,0,0,0,0,0,73.00727220875517,0,0,0,0,0,0,0.18809051232961674,0.011549552390427823,0.05810859455397482,0.03997349199564717,0.376652524477342,0.0016957029380489552,0.0010630098695550586,0.0006442499672857935,0.0009412657411076853,0.010072708222559573,0.0013133541765546362,0.02908490666515427,0.00726598545812637
1720514109.7,0.5021885925939503,0.03830787695827949,0.22810827841409598,0.15587940242289589,1.8038144199348427,0.006761677104778385,0.005388653913075671,0.0018153443618564183,0.0040570450566379855,0.0782987264031409,0.004457232797602885,0.07664012847752386,0.029288111463640153,50522264.05132905,7911223.380819503,1042875.8311260069,19223299.198297527,107937553.67481638,14141903.420377795,7837625.944024877,338610.587382161,52777785.88128682,6532182.528776657,23143274.021610826,554545.2475811042,1303647.4064941893,42493052.83226397,43913.643706858566,49597.49175631115,9347933.295419104,56883651.33148134,1923.2130602809982,833.9997038353323,519.7969543147208,890.8382419574084,5528265.9766217545,15263467.102515211,40286.852589641436,28961.69117247131,0,150.3891907769129,0,0,16340995.331171066,0,75.81815489412112,0,0,0,0,0,74.26074659608028,0,0,0,0,0,0,0.1971596915907653,0.011909971103735236,0.05833827120350287,0.04030236402417063,0.4704619533443227,0.0018488780205555932,0.0013129627081609591,0.0007288086712531497,0.0010886271969737496,0.011920403495201327,0.0013686797912931664,0.02939355088990446,0.007362420819531103
1720514114.7,0.5392177286971218,0.04197853041859647,0.2556236526156257,0.17760786242350443,2.061460892454871,0.0066839688461120825,0.0052993499533761194,0.0015729771214116886,0.004086002128049921,0.07614511180292367,0.004606493657075208,0.08617599980311424,0.0324919250774108,57761793.354273446,10324890.620231576,890724.873757941,24022036.200935528,148015175.20285383,14167488.511777692,5158475.124787451,501810.4397091461,53420150.724637695,6610963.219635445,23566543.08750647,578207.7038446063,700583.8985549986,49617945.298580125,42941.6389911139,50040.72324482814,9421246.806071699,78617740.53447188,2000.796034301842,823.7982922860331,295.61734298035117,826.563933223262,5595722.938097816,15542621.791552627,42178.1468339613,29442.6422884105,0,147.06040750381473,0,0,16660320.455388179,0,74.89075384418483,0,0,0,0,0,75.49395458566795,0,0,0,0,0,0,0.2051428736597919,0.013643973876716104,0.07440467606057938,0.051109801050982534,0.5902441517045934,0.0018121469743407398,0.001237721507956005,0.0007030534256065272,0.0008523202034882831,0.011926122647591474,0.0014292623423561638,0.03256768488146387,0.008704206004645072
1720514119.7,0.623025581126616,0.04637708496606295,0.28323835858439106,0.1965758565444943,2.3461975717799772,0.006828398380240329,0.0054765667485365,0.0017372721323955917,0.0038899964435528188,0.07212192855949974,0.004424155317465999,0.08965966699754453,0.035133846156616313,57594608.65106398,7815690.6109208865,739101.1665434614,23843954.053359758,180105053.97919646,7176255.643506303,2607549.408136507,336185.61484918796,53108378.91665147,6797911.33955577,22908971.8846624,803749.8563293454,682728.127194483,49480019.04552613,43993.80068480808,49997.15125398914,13675655.473595362,95183868.8337705,2176.4878334799178,832.0437295710143,148.49187935034803,821.7399233995989,5754054.9627952725,15108914.934924858,40729.60312070077,28763.52701802402,0,147.63020364029555,0,0,16309567.94311932,0,75.64033905191039,0,0,0,0,0,73.75263337954877,0,0,0,0,0,0,0.2389121473646845,0.01466591594381022,0.07647440658985888,0.05255266536680543,0.6247150119515338,0.001873937497340344,0.0014009860015614828,0.0006633699838769631,0.0008738214947885068,0.013306964598094908,0.0013937356600748916,0.03377531067180518,0.009206510896162604
1720514124.7,0.6208661418060439,0.04890074968828491,0.31661190034242925,0.21861378944557133,2.620504792699009,0.0046151890803351765,0.005297051690993236,0.00172735535113968,0.003737369541603309,0.06979303493224032,0.004216891478854256,0.09850742373829206,0.0373491371104001,56158582.729165174,5210852.995202682,734207.3229570595,23356885.790268093,210302158.40767556,7074270.192168763,2514177.00249199,342657.35712438583,52718684.91563473,6767754.809645139,22885521.91793122,1121137.440758294,1327220.6204838767,48487293.08735913,43390.29479428602,49918.19302728686,17627328.685402144,95859831.295479,2811.154457448346,729.0850836596654,151.31700469171378,741.545368962271,5729121.376610909,15093449.223309688,43450.23696682465,28713.376712082536,0,146.09526866762968,0,0,26518492.18456171,0,72.90850836596654,0,0,0,0,0,73.62404285149368,0,0,0,0,0,0,0.2625698972587041,0.016889678284886796,0.09354780450053925,0.06410942557444319,0.7016825353307397,0.0017166542478147782,0.0014177018279106788,0.000723032929839503,0.000892279211954235,0.016132584165804573,0.0014538388018404287,0.037182461417913516,0.010957528335734781
