time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720572363.949,0.23577393375527425,0.013592994435626586,0.0031334205723095488,0.002991144384240978,0.04597108483755218,0.005267569195177916,0.004674006076516377,0.002033380466201254,0.004583718706501464,0.0916770532343084,0.004716637424554623,0.005960493405528015,0.007435072196565802,63395650.26600624,10352277.014576834,780553.2357411407,12563.72485995041,2333177.887970615,16029766.957653308,15552723.747980613,826968.4071738874,25001452.79239518,8310646.659593459,22115233.201436877,440492.14334058936,1823674.1971720483,38947016.25389837,23090.580701658368,491.4806815454764,11510.478464505466,161508.02571166208,7933487.610475518,75.19459538845645,2700.24848290201,834.3574944831098,5284467.033799828,7283636.6951733185,599.4109792013463,7157.391722982007,0,74.7267983872439,0,0,27453.23877318641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017908034645404056,0.001512636803616522,0.0008103096867650287,0.00046734430671258037,0.0038214243940273194,0.0007450190291649578,0.0006814794122921606,0.00032396216142679707,0.0006128801971128147,0.010002398239970175,0.0006399657808408618,0.0008086999532265643,0.000895076235779899
1720572368.949,0.23520499779333331,0.03272801765958467,0.005806006069553804,0.006336763636057174,0.046229335941230486,0.005051946732597611,0.004802476002176672,0.0022919190846070322,0.03833273793140145,0.08849702429004265,0.004693743286095642,0.008425361334634578,0.007612247466538238,63352115.2,7865099.485515131,887899.6792067658,27270.76591154261,2333177.887970615,17827714.6475306,12805628.006530017,657658.9325983463,52223891.03678219,6340705.318475154,21728679.36291811,443563.00292779936,2050260.3495675558,38921700.693333335,28475.391395747665,1194.517351997667,24647.24919093851,161508.02571166208,8823249.512553016,222.89134772356243,2942.086360978869,25978647.181924596,3585919.375545628,7156423.885196267,980.4997514132616,8055.063913470994,0,75.53154216378691,0,0,29954.469259871443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14008410825162676,0.007486541343725489,0.002064661458929801,0.0015466321760848427,0.011261879956963105,0.0019980979123419423,0.0006764733289889336,0.0002958065892531766,0.000815400628852478,0.009275298218135039,0.0007322229543677304,0.0011643582966611135,0.0010298648556376932
1720572373.949,0.4872771379432444,0.04869332398622414,0.013002589948668973,0.0070816458864198925,0.320824301802799,0.050685464845326766,0.004865937770681935,0.0022672207804597185,0.043327143217703874,0.08337553953195184,0.004096621504923955,0.012163575760335091,0.009925506065376424,72117004.7380579,9595250.295438431,834790.7706475212,31277.501235576434,38295094.91488512,32233209.790466405,12955858.768259563,536118.663406683,59457501.59512176,4708613.233560745,21385120.277609687,451671.46239300666,1903981.9242522456,49469488.86303472,610036.6681297903,2724.193795937857,28268.52643316655,18006432.869950272,23831156.581409857,225.50099097115177,2002.9339853300735,29577030.24673909,3989799.9598758086,7044032.640070565,13725.441631761061,7510.0287063617,0,69.14947496370328,0,0,17523222.848061174,0,75.16699699038392,0,0,0,0,0,75.85887582183535,0,0,0,0,0,0,0.18673721596304496,0.011364680336017572,0.0027691466265696886,0.0019073952178322586,0.20862583978056468,0.012818698431033641,0.000764734990354781,0.0005535732005803094,0.019137523257639948,0.008428078021440778,0.0008293806030007936,0.0020829328020210707,0.0014305762265604607
1720572378.949,0.5296454392530222,0.053934120021987,0.014062284634914796,0.012719281540392051,0.763378378392628,0.089558445772728,0.004865937770681935,0.0025023788230000726,0.03702539139145939,0.0869286281928324,0.004080377490541265,0.012522403520032135,0.011999374029218482,70438832.27853906,8214116.578024561,758000.1673840777,3659395.2384182326,53667330.78316891,36914561.051187836,12955858.768259563,517881.29298819223,74990565.31114697,7243981.758039575,21300323.52473724,246294.60400836018,1859843.0818805553,53819800.487957,695507.5962312379,3077.772673397088,24796.038798073663,16747529.964431915,29078777.18136715,225.50099097115177,2291.5101459654525,24871994.159096703,6140833.25830381,7016101.485732802,14282.447884506233,7266.749941164756,0,78.83785946851484,0,0,16511887.051446212,0,75.16699699038392,0,0,0,0,0,74.150509603722,0,0,0,0,0,0,0.22685883492008643,0.019991157025922076,0.004670532582744126,0.0035987080194042195,0.3328952050983971,0.01860643492887097,0.0009759138151711606,0.0007250465056059217,0.019251507758353048,0.01216216444032336,0.0009252208452239392,0.0025365229958669282,0.0016167185186085347
1720572383.949,0.6385398274643099,0.0737046892609154,0.021342121863799284,0.015575445054381284,0.9574326196004309,0.09242969310682556,0.0048961230256165935,0.002945529554009344,0.040153615294954766,0.07986429993807158,0.004268115254361409,0.022689238726457395,0.013887523159080178,74598434.80625425,10332248.227723852,659616.1189830167,7351099.801628018,64180101.696663395,38280490.581181474,10348903.433869608,499594.5618522008,55310043.2962387,6572326.71588918,14797547.000567483,237016.96860986546,1870035.9646892145,57007155.01602409,657948.0132329952,3430.141024352661,25006.361584239687,17165628.865624946,30154748.173361108,225.16216513358006,3377.035940234217,27522382.824110463,3716095.7027095836,7312320.134731908,14767.64125560538,7365.5683510734925,0,74.45377540262479,0,0,26762637.768660143,0,75.05405504452669,0,0,0,0,0,74.39968031387366,0,0,0,0,0,0,0.25420271078213946,0.028281143385893073,0.004921549597017719,0.005203227450506392,0.45200794428180757,0.02251523530942422,0.001159092784103047,0.0007991718895355633,0.019336348659876778,0.014861927181163442,0.000971609733583643,0.0025942414633078554,0.0027305669147960052
1720572388.949,0.7454019596852413,0.10043938868631624,0.023147810416514692,0.01699301282432212,0.9760632624907772,0.1763616691448459,0.004773517652927374,0.0029824410740096,0.03908974565514725,0.07898601466142635,0.003934163624874564,0.026980838045657738,0.01553236991570656,62318490.62128282,11983209.696478613,715731.8549857757,8098605.638409167,65426892.71085925,46913414.60303576,10432325.161194967,358403.70022403705,80526082.68441689,6500049.393076067,15023259.562130617,243449.8261621383,2522929.1419737185,45834423.64351725,1192609.60869712,3734.7727770078045,27549.16493956066,17499043.376118526,46371401.228156485,227.02163430450608,2442.147864421479,26713374.742409047,3675228.9807220986,7423819.202319443,15446.367800445174,7387.786652924505,0,69.14480569904454,0,0,27311966.64242424,0,75.67387810150203,0,0,0,0,0,75.38557809106638,0,0,0,0,0,0,0.2741048933974971,0.029555968972101325,0.00493976179241036,0.005547134008960443,0.4431656830461633,0.02576864739324667,0.001088614323831292,0.0010511126998489489,0.01931891642421882,0.013442896710387033,0.0009500488008095479,0.003157636181354148,0.0029725236295032502
1720572393.949,0.8185935293912147,0.11514835402513587,0.029897976164844412,0.02286614210122837,1.4050697384168682,0.1763616691448459,0.004859983134505056,0.0029911997807314313,0.03926937196661198,0.08103617459722003,0.0036932437896828136,0.033079858126998624,0.018453998032979764,62136863.00034935,9654886.956521738,667003.8015138772,8460118.52201629,76295102.31929448,46913414.60303576,10284499.845187142,367452.92684468796,81362857.65878646,4872774.601168851,14103267.014066024,243102.9328460484,2518651.8374175048,53497283.10074099,1201669.5652173914,3927.1993271656856,29092.511706606852,19172980.03383708,46371401.228156485,298.4063382205628,2519.9390244959895,26990987.89408708,2067651.8717422206,6969200.26186468,16166.943809958884,7680.423552769454,0,139.1304347826087,0,0,35467067.182631925,0,74.6015845551407,0,0,0,0,0,75.29827012519073,0,0,0,0,0,0,0.3095728001887043,0.03052868652042888,0.005100209163086568,0.007376729783772629,0.559898899267951,0.039945807210438014,0.0011439207739014142,0.0012422131689081945,0.019409956305345085,0.012011311675268513,0.0008705725417952989,0.003096288670773642,0.004253923622867684
1720572398.949,0.8185935293912147,0.14439958679109344,0.03465819348315096,0.028199015322372543,1.7329312854089305,0.2317317997548361,0.004778170767609217,0.003705193143582625,0.03882676158325748,0.07765458006296674,0.0037223403902261268,0.03891849818175107,0.019778366248298804,62136863.00034935,7803839.736914222,709474.6418583723,11807358.815010358,120939678.84363133,49689586.24395486,7695445.227883987,182097.47128110833,80357333.13921747,4521629.521159759,14728271.918307807,246033.70682812473,2301982.694020196,53497283.10074099,1293119.210742669,4163.49784679576,27257.108287961284,19989696.73272352,49094018.26974744,297.73933270335107,2684.4836061097053,26657319.59963603,1921068.3848294038,7283769.511305618,17087.774352537243,7019.708654670094,0,149.66657531743854,0,0,43204851.35988985,0,74.43483317583777,0,0,0,0,0,68.82067308500092,0,0,0,0,0,0,0.34036840924936074,0.04055618546376742,0.007449820273147,0.009185249312313962,0.6845661049528282,0.040773099161379146,0.0012525029043012328,0.0012885590879279066,0.019562699698862474,0.014824672524738555,0.000976329584153762,0.005900693873859366,0.0042639215784545294
1720572403.949,0.8898987310421163,0.15497722244249929,0.03740675423224159,0.028436093402262195,1.9768674889039792,0.2630389704557936,0.00456458675577589,0.003957876979314349,0.035876686659099224,0.0740805029017736,0.0036759859655594524,0.04360670225058047,0.02276216398545085,60362950.2259159,7181092.2531543495,679611.9438536791,11807358.815010358,123916245.13575615,61720864.287021786,8017269.352286971,170856.157012794,73709539.0778887,4465603.442353238,13543193.68198662,478367.14993509697,1868960.749895948,59622000.0362917,1193820.8027418896,4111.680136112292,27257.108287961284,35673530.68292301,60976641.40582098,310.1968158125406,2588.729651709,24452038.32671185,1896966.8962774128,6697731.618571741,17598.040111889135,7560.340927598125,0,137.6320962349423,0,0,50529676.08847206,0,77.54920395313515,0,0,0,0,0,74.12098948625612,0,0,0,0,0,0,0.3596249848182165,0.05022759032547889,0.009637345707273228,0.010994159019231805,0.6911144739960239,0.04374367067303565,0.0013993730754335396,0.001531436615145421,0.019541659182430435,0.01751987481270187,0.001069179121538869,0.005914893919067715,0.005620581697105951
1720572408.949,0.9371239537890423,0.18298763000891943,0.041341911308067456,0.03467706050400458,2.041524811751911,0.28301546928512433,0.004804706251508568,0.0042009509236377975,0.0423773534122842,0.07261600092399165,0.0035677805153180595,0.0501354917838857,0.024546399971828715,60360721.52732061,10317623.59000399,578520.9599137349,11699509.643674403,128053346.98666666,61887827.32862255,7864602.907592046,2853.7205988586775,88631865.75672421,4958986.983769885,14462182.527887696,479170.1447293027,2077589.1822279457,59605249.06736889,1914145.7328352253,4609.41750640248,27003.160074098287,36844059.30666666,61149141.525190406,228.15128390798196,2853.7205988586775,29402160.096346848,2105181.4237506026,7152176.762341313,18246.169202048022,8406.95428203477,0,148.56189474447788,0,0,52229126.82666667,0,76.05042796932732,0,0,0,0,0,82.4211204121056,0,0,0,0,0,0,0.3643194673311478,0.05130623134989684,0.011892938888501806,0.011029002726370203,0.6872444592611958,0.053703825470532617,0.0014237395517838632,0.001496543321438073,0.01963696833066324,0.017435261647806434,0.0010714263396302813,0.006180170496685422,0.005655580424451712
