__run_id,__done,system,scenario,user_load,repetition_id,front-end_avg_cpu,catalogue_avg_cpu,catalogue-db_avg_cpu,carts_avg_cpu,carts-db_avg_cpu,orders_avg_cpu,orders-db_avg_cpu,shipping_avg_cpu,queue-master_avg_cpu,rabbitmq_avg_cpu,payment_avg_cpu,user_avg_cpu,user-db_avg_cpu,redis_avg_cpu,ts-ui-dashboard_avg_cpu,ts-auth-service_avg_cpu,ts-auth-mongo_avg_cpu,ts-user-service_avg_cpu,ts-user-mongo_avg_cpu,ts-verification-code-service_avg_cpu,ts-account-mongo_avg_cpu,ts-route-service_avg_cpu,ts-route-mongo_avg_cpu,ts-contacts-service_avg_cpu,ts-contacts-mongo_avg_cpu,ts-order-service_avg_cpu,ts-order-mongo_avg_cpu,ts-order-other-service_avg_cpu,ts-order-other-mongo_avg_cpu,ts-config-service_avg_cpu,ts-config-mongo_avg_cpu,ts-station-service_avg_cpu,ts-station-mongo_avg_cpu,ts-train-service_avg_cpu,ts-train-mongo_avg_cpu,ts-travel-service_avg_cpu,ts-travel-mongo_avg_cpu,ts-travel2-service_avg_cpu,ts-travel2-mongo_avg_cpu,ts-preserve-service_avg_cpu,ts-preserve-other-service_avg_cpu,ts-basic-service_avg_cpu,ts-ticketinfo-service_avg_cpu,ts-price-service_avg_cpu,ts-price-mongo_avg_cpu,ts-notification-service_avg_cpu,ts-security-service_avg_cpu,ts-security-mongo_avg_cpu,ts-inside-payment-service_avg_cpu,ts-inside-payment-mongo_avg_cpu,ts-execute-service_avg_cpu,ts-payment-service_avg_cpu,ts-payment-mongo_avg_cpu,ts-rebook-service_avg_cpu,ts-rebook-mongo_avg_cpu,ts-cancel-service_avg_cpu,ts-assurance-service_avg_cpu,ts-assurance-mongo_avg_cpu,ts-seat-service_avg_cpu,ts-travel-plan-service_avg_cpu,ts-ticket-office-service_avg_cpu,ts-ticket-office-mongo_avg_cpu,ts-news-service_avg_cpu,ts-news-mongo_avg_cpu,ts-voucher-mysql_avg_cpu,ts-voucher-service_avg_cpu,ts-food-map-service_avg_cpu,ts-food-map-mongo_avg_cpu,ts-route-plan-service_avg_cpu,ts-food-service_avg_cpu,ts-consign-service_avg_cpu,ts-consign-mongo_avg_cpu,ts-consign-price-service_avg_cpu,ts-consign-price-mongo_avg_cpu,ts-food-mongo_avg_cpu,ts-admin-basic-info-service_avg_cpu,ts-admin-order-service_avg_cpu,ts-admin-route-service_avg_cpu,ts-admin-travel-service_avg_cpu,ts-admin-user-service_avg_cpu,ts-avatar-service_avg_cpu,front-end_avg_mem,catalogue_avg_mem,catalogue-db_avg_mem,carts_avg_mem,carts-db_avg_mem,orders_avg_mem,orders-db_avg_mem,shipping_avg_mem,queue-master_avg_mem,rabbitmq_avg_mem,payment_avg_mem,user_avg_mem,user-db_avg_mem,redis_avg_mem,ts-ui-dashboard_avg_mem,ts-auth-service_avg_mem,ts-auth-mongo_avg_mem,ts-user-service_avg_mem,ts-user-mongo_avg_mem,ts-verification-code-service_avg_mem,ts-account-mongo_avg_mem,ts-route-service_avg_mem,ts-route-mongo_avg_mem,ts-contacts-service_avg_mem,ts-contacts-mongo_avg_mem,ts-order-service_avg_mem,ts-order-mongo_avg_mem,ts-order-other-service_avg_mem,ts-order-other-mongo_avg_mem,ts-config-service_avg_mem,ts-config-mongo_avg_mem,ts-station-service_avg_mem,ts-station-mongo_avg_mem,ts-train-service_avg_mem,ts-train-mongo_avg_mem,ts-travel-service_avg_mem,ts-travel-mongo_avg_mem,ts-travel2-service_avg_mem,ts-travel2-mongo_avg_mem,ts-preserve-service_avg_mem,ts-preserve-other-service_avg_mem,ts-basic-service_avg_mem,ts-ticketinfo-service_avg_mem,ts-price-service_avg_mem,ts-price-mongo_avg_mem,ts-notification-service_avg_mem,ts-security-service_avg_mem,ts-security-mongo_avg_mem,ts-inside-payment-service_avg_mem,ts-inside-payment-mongo_avg_mem,ts-execute-service_avg_mem,ts-payment-service_avg_mem,ts-payment-mongo_avg_mem,ts-rebook-service_avg_mem,ts-rebook-mongo_avg_mem,ts-cancel-service_avg_mem,ts-assurance-service_avg_mem,ts-assurance-mongo_avg_mem,ts-seat-service_avg_mem,ts-travel-plan-service_avg_mem,ts-ticket-office-service_avg_mem,ts-ticket-office-mongo_avg_mem,ts-news-service_avg_mem,ts-news-mongo_avg_mem,ts-voucher-mysql_avg_mem,ts-voucher-service_avg_mem,ts-food-map-service_avg_mem,ts-food-map-mongo_avg_mem,ts-route-plan-service_avg_mem,ts-food-service_avg_mem,ts-consign-service_avg_mem,ts-consign-mongo_avg_mem,ts-consign-price-service_avg_mem,ts-consign-price-mongo_avg_mem,ts-food-mongo_avg_mem,ts-admin-basic-info-service_avg_mem,ts-admin-order-service_avg_mem,ts-admin-route-service_avg_mem,ts-admin-travel-service_avg_mem,ts-admin-user-service_avg_mem,ts-avatar-service_avg_mem,front-end_avg_mem_rss,catalogue_avg_mem_rss,catalogue-db_avg_mem_rss,carts_avg_mem_rss,carts-db_avg_mem_rss,orders_avg_mem_rss,orders-db_avg_mem_rss,shipping_avg_mem_rss,queue-master_avg_mem_rss,rabbitmq_avg_mem_rss,payment_avg_mem_rss,user_avg_mem_rss,user-db_avg_mem_rss,redis_avg_mem_rss,ts-ui-dashboard_avg_mem_rss,ts-auth-service_avg_mem_rss,ts-auth-mongo_avg_mem_rss,ts-user-service_avg_mem_rss,ts-user-mongo_avg_mem_rss,ts-verification-code-service_avg_mem_rss,ts-account-mongo_avg_mem_rss,ts-route-service_avg_mem_rss,ts-route-mongo_avg_mem_rss,ts-contacts-service_avg_mem_rss,ts-contacts-mongo_avg_mem_rss,ts-order-service_avg_mem_rss,ts-order-mongo_avg_mem_rss,ts-order-other-service_avg_mem_rss,ts-order-other-mongo_avg_mem_rss,ts-config-service_avg_mem_rss,ts-config-mongo_avg_mem_rss,ts-station-service_avg_mem_rss,ts-station-mongo_avg_mem_rss,ts-train-service_avg_mem_rss,ts-train-mongo_avg_mem_rss,ts-travel-service_avg_mem_rss,ts-travel-mongo_avg_mem_rss,ts-travel2-service_avg_mem_rss,ts-travel2-mongo_avg_mem_rss,ts-preserve-service_avg_mem_rss,ts-preserve-other-service_avg_mem_rss,ts-basic-service_avg_mem_rss,ts-ticketinfo-service_avg_mem_rss,ts-price-service_avg_mem_rss,ts-price-mongo_avg_mem_rss,ts-notification-service_avg_mem_rss,ts-security-service_avg_mem_rss,ts-security-mongo_avg_mem_rss,ts-inside-payment-service_avg_mem_rss,ts-inside-payment-mongo_avg_mem_rss,ts-execute-service_avg_mem_rss,ts-payment-service_avg_mem_rss,ts-payment-mongo_avg_mem_rss,ts-rebook-service_avg_mem_rss,ts-rebook-mongo_avg_mem_rss,ts-cancel-service_avg_mem_rss,ts-assurance-service_avg_mem_rss,ts-assurance-mongo_avg_mem_rss,ts-seat-service_avg_mem_rss,ts-travel-plan-service_avg_mem_rss,ts-ticket-office-service_avg_mem_rss,ts-ticket-office-mongo_avg_mem_rss,ts-news-service_avg_mem_rss,ts-news-mongo_avg_mem_rss,ts-voucher-mysql_avg_mem_rss,ts-voucher-service_avg_mem_rss,ts-food-map-service_avg_mem_rss,ts-food-map-mongo_avg_mem_rss,ts-route-plan-service_avg_mem_rss,ts-food-service_avg_mem_rss,ts-consign-service_avg_mem_rss,ts-consign-mongo_avg_mem_rss,ts-consign-price-service_avg_mem_rss,ts-consign-price-mongo_avg_mem_rss,ts-food-mongo_avg_mem_rss,ts-admin-basic-info-service_avg_mem_rss,ts-admin-order-service_avg_mem_rss,ts-admin-route-service_avg_mem_rss,ts-admin-travel-service_avg_mem_rss,ts-admin-user-service_avg_mem_rss,ts-avatar-service_avg_mem_rss,front-end_avg_mem_cache,catalogue_avg_mem_cache,catalogue-db_avg_mem_cache,carts_avg_mem_cache,carts-db_avg_mem_cache,orders_avg_mem_cache,orders-db_avg_mem_cache,shipping_avg_mem_cache,queue-master_avg_mem_cache,rabbitmq_avg_mem_cache,payment_avg_mem_cache,user_avg_mem_cache,user-db_avg_mem_cache,redis_avg_mem_cache,ts-ui-dashboard_avg_mem_cache,ts-auth-service_avg_mem_cache,ts-auth-mongo_avg_mem_cache,ts-user-service_avg_mem_cache,ts-user-mongo_avg_mem_cache,ts-verification-code-service_avg_mem_cache,ts-account-mongo_avg_mem_cache,ts-route-service_avg_mem_cache,ts-route-mongo_avg_mem_cache,ts-contacts-service_avg_mem_cache,ts-contacts-mongo_avg_mem_cache,ts-order-service_avg_mem_cache,ts-order-mongo_avg_mem_cache,ts-order-other-service_avg_mem_cache,ts-order-other-mongo_avg_mem_cache,ts-config-service_avg_mem_cache,ts-config-mongo_avg_mem_cache,ts-station-service_avg_mem_cache,ts-station-mongo_avg_mem_cache,ts-train-service_avg_mem_cache,ts-train-mongo_avg_mem_cache,ts-travel-service_avg_mem_cache,ts-travel-mongo_avg_mem_cache,ts-travel2-service_avg_mem_cache,ts-travel2-mongo_avg_mem_cache,ts-preserve-service_avg_mem_cache,ts-preserve-other-service_avg_mem_cache,ts-basic-service_avg_mem_cache,ts-ticketinfo-service_avg_mem_cache,ts-price-service_avg_mem_cache,ts-price-mongo_avg_mem_cache,ts-notification-service_avg_mem_cache,ts-security-service_avg_mem_cache,ts-security-mongo_avg_mem_cache,ts-inside-payment-service_avg_mem_cache,ts-inside-payment-mongo_avg_mem_cache,ts-execute-service_avg_mem_cache,ts-payment-service_avg_mem_cache,ts-payment-mongo_avg_mem_cache,ts-rebook-service_avg_mem_cache,ts-rebook-mongo_avg_mem_cache,ts-cancel-service_avg_mem_cache,ts-assurance-service_avg_mem_cache,ts-assurance-mongo_avg_mem_cache,ts-seat-service_avg_mem_cache,ts-travel-plan-service_avg_mem_cache,ts-ticket-office-service_avg_mem_cache,ts-ticket-office-mongo_avg_mem_cache,ts-news-service_avg_mem_cache,ts-news-mongo_avg_mem_cache,ts-voucher-mysql_avg_mem_cache,ts-voucher-service_avg_mem_cache,ts-food-map-service_avg_mem_cache,ts-food-map-mongo_avg_mem_cache,ts-route-plan-service_avg_mem_cache,ts-food-service_avg_mem_cache,ts-consign-service_avg_mem_cache,ts-consign-mongo_avg_mem_cache,ts-consign-price-service_avg_mem_cache,ts-consign-price-mongo_avg_mem_cache,ts-food-mongo_avg_mem_cache,ts-admin-basic-info-service_avg_mem_cache,ts-admin-order-service_avg_mem_cache,ts-admin-route-service_avg_mem_cache,ts-admin-travel-service_avg_mem_cache,ts-admin-user-service_avg_mem_cache,ts-avatar-service_avg_mem_cache,front-end_avg_disk,catalogue_avg_disk,catalogue-db_avg_disk,carts_avg_disk,carts-db_avg_disk,orders_avg_disk,orders-db_avg_disk,shipping_avg_disk,queue-master_avg_disk,rabbitmq_avg_disk,payment_avg_disk,user_avg_disk,user-db_avg_disk,redis_avg_disk,ts-ui-dashboard_avg_disk,ts-auth-service_avg_disk,ts-auth-mongo_avg_disk,ts-user-service_avg_disk,ts-user-mongo_avg_disk,ts-verification-code-service_avg_disk,ts-account-mongo_avg_disk,ts-route-service_avg_disk,ts-route-mongo_avg_disk,ts-contacts-service_avg_disk,ts-contacts-mongo_avg_disk,ts-order-service_avg_disk,ts-order-mongo_avg_disk,ts-order-other-service_avg_disk,ts-order-other-mongo_avg_disk,ts-config-service_avg_disk,ts-config-mongo_avg_disk,ts-station-service_avg_disk,ts-station-mongo_avg_disk,ts-train-service_avg_disk,ts-train-mongo_avg_disk,ts-travel-service_avg_disk,ts-travel-mongo_avg_disk,ts-travel2-service_avg_disk,ts-travel2-mongo_avg_disk,ts-preserve-service_avg_disk,ts-preserve-other-service_avg_disk,ts-basic-service_avg_disk,ts-ticketinfo-service_avg_disk,ts-price-service_avg_disk,ts-price-mongo_avg_disk,ts-notification-service_avg_disk,ts-security-service_avg_disk,ts-security-mongo_avg_disk,ts-inside-payment-service_avg_disk,ts-inside-payment-mongo_avg_disk,ts-execute-service_avg_disk,ts-payment-service_avg_disk,ts-payment-mongo_avg_disk,ts-rebook-service_avg_disk,ts-rebook-mongo_avg_disk,ts-cancel-service_avg_disk,ts-assurance-service_avg_disk,ts-assurance-mongo_avg_disk,ts-seat-service_avg_disk,ts-travel-plan-service_avg_disk,ts-ticket-office-service_avg_disk,ts-ticket-office-mongo_avg_disk,ts-news-service_avg_disk,ts-news-mongo_avg_disk,ts-voucher-mysql_avg_disk,ts-voucher-service_avg_disk,ts-food-map-service_avg_disk,ts-food-map-mongo_avg_disk,ts-route-plan-service_avg_disk,ts-food-service_avg_disk,ts-consign-service_avg_disk,ts-consign-mongo_avg_disk,ts-consign-price-service_avg_disk,ts-consign-price-mongo_avg_disk,ts-food-mongo_avg_disk,ts-admin-basic-info-service_avg_disk,ts-admin-order-service_avg_disk,ts-admin-route-service_avg_disk,ts-admin-travel-service_avg_disk,ts-admin-user-service_avg_disk,ts-avatar-service_avg_disk,front-end_avg_power,catalogue_avg_power,catalogue-db_avg_power,carts_avg_power,carts-db_avg_power,orders_avg_power,orders-db_avg_power,shipping_avg_power,queue-master_avg_power,rabbitmq_avg_power,payment_avg_power,user_avg_power,user-db_avg_power,redis_avg_power,ts-ui-dashboard_avg_power,ts-auth-service_avg_power,ts-auth-mongo_avg_power,ts-user-service_avg_power,ts-user-mongo_avg_power,ts-verification-code-service_avg_power,ts-account-mongo_avg_power,ts-route-service_avg_power,ts-route-mongo_avg_power,ts-contacts-service_avg_power,ts-contacts-mongo_avg_power,ts-order-service_avg_power,ts-order-mongo_avg_power,ts-order-other-service_avg_power,ts-order-other-mongo_avg_power,ts-config-service_avg_power,ts-config-mongo_avg_power,ts-station-service_avg_power,ts-station-mongo_avg_power,ts-train-service_avg_power,ts-train-mongo_avg_power,ts-travel-service_avg_power,ts-travel-mongo_avg_power,ts-travel2-service_avg_power,ts-travel2-mongo_avg_power,ts-preserve-service_avg_power,ts-preserve-other-service_avg_power,ts-basic-service_avg_power,ts-ticketinfo-service_avg_power,ts-price-service_avg_power,ts-price-mongo_avg_power,ts-notification-service_avg_power,ts-security-service_avg_power,ts-security-mongo_avg_power,ts-inside-payment-service_avg_power,ts-inside-payment-mongo_avg_power,ts-execute-service_avg_power,ts-payment-service_avg_power,ts-payment-mongo_avg_power,ts-rebook-service_avg_power,ts-rebook-mongo_avg_power,ts-cancel-service_avg_power,ts-assurance-service_avg_power,ts-assurance-mongo_avg_power,ts-seat-service_avg_power,ts-travel-plan-service_avg_power,ts-ticket-office-service_avg_power,ts-ticket-office-mongo_avg_power,ts-news-service_avg_power,ts-news-mongo_avg_power,ts-voucher-mysql_avg_power,ts-voucher-service_avg_power,ts-food-map-service_avg_power,ts-food-map-mongo_avg_power,ts-route-plan-service_avg_power,ts-food-service_avg_power,ts-consign-service_avg_power,ts-consign-mongo_avg_power,ts-consign-price-service_avg_power,ts-consign-price-mongo_avg_power,ts-food-mongo_avg_power,ts-admin-basic-info-service_avg_power,ts-admin-order-service_avg_power,ts-admin-route-service_avg_power,ts-admin-travel-service_avg_power,ts-admin-user-service_avg_power,ts-avatar-service_avg_power
run_116,DONE,sockshop,scenario_B,1000,27,0.676,0.229,0.173,0.249,0.125,0.082,0.005,0.005,0.003,0.077,0.004,0.08,0.037, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6747869.255,1059627.446,16335486.727,40082490.719,8601219.908,54717971.407,9459207.523,26475465.204,61989676.72,9637241.722,201913.118,1405118.792,2690403.802, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5479061.608,878.538,6959683.279,22498834.49,1176026.649,43100272.371,0.0,10598088.862,8556866.701,8164668.138,335.049,1329.5,731977.885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,103.608,0.0,35.651,0.0,0.0,0.0,0.0,0.0,155.084, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0,0.0,0.0,0.0,0.0, , ,0.0,0.0, ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.106776249,0.037373408,0.028476477,0.054805287,0.018330269,0.018992678,0.001106979,0.001423515,0.000526069,0.01302282,0.001056422,0.014537755,0.007205632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_16,DONE,sockshop,scenario_A,100,17,0.121,0.028,0.021,0.065,0.01,0.005,0.005,0.005,0.004,0.094,0.002,0.01,0.009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4766254.058,727060.733,13858350.754,54016819.793,10258665.627,22708051.599,11536404.635,15842292.185,43130377.336,9361238.243,361001.957,795632.697,2886648.279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4306614.42,2996.048,3334.532,39706872.593,2954.021,3682553.618,74.037,4867493.297,1752202.453,6601113.634,20686.731,25516.502,301.398, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,659048.945,0.0,54.509,0.0,0.0,0.0,0.0,0.0,63.266, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, ,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.015053161,0.00359822,0.002490978,0.011350115,0.001467833,0.000891017,0.000704336,0.000900318,0.000735781,0.010933288,0.000401217,0.001674493,0.001193441, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_114,DONE,sockshop,scenario_B,1000,25,0.365,0.072,0.057,0.649,0.287,0.216,0.005,0.005,0.004,0.082,0.007,0.085,0.04, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4858134.082,679992.902,11462499.163,35783076.234,11961978.942,35938153.885,6143004.286,22492673.823,59699686.995,11708826.831,316690.027,910809.607,1717009.451, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4223253.381,8277.796,772308.339,27515842.873,2041284.429,25290169.176,232.386,6825523.007,5229227.553,9406683.792,1703.672,5338.364,245734.407, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,345025.324,0.0,344878.112,0.0,0.0,0.0,0.0,0.0,87.948, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0,0.0, ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.056046261,0.010271505,0.008606526,0.117309666,0.049383437,0.041980585,0.000898244,0.0009286,0.000802908,0.014549108,0.001406698,0.01510617,0.00662325, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_57,DONE,sockshop,scenario_A,1000,28,0.195,0.046,0.035,0.098,0.014,0.005,0.005,0.005,0.006,0.089,0.002,0.016,0.012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3020500.148,989430.235,7953561.109,51226095.818,9045734.856,16129667.315,11162492.34,20179871.333,75447279.017,10025821.804,339946.398,919022.734,3274799.62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3141222.01,3449.67,1597712.479,43358557.306,1216.958,6118081.621,145.185,6568050.166,1290368.499,6429965.116,19561.574,1165.024,624.265, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,281198.249,0.0,53.47,0.0,0.0,0.0,0.0,0.0,66.004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.023305506,0.005556756,0.003543085,0.01787105,0.001914473,0.000860045,0.000831852,0.000792785,0.000954247,0.012613604,0.000426967,0.002345979,0.001705003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_94,DONE,sockshop,scenario_B,1000,5,0.362,0.073,0.058,0.631,0.304,0.211,0.005,0.005,0.004,0.082,0.007,0.088,0.04, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6408025.434,848679.183,8669820.789,35044906.322,11497155.388,41356980.466,7832733.022,18147856.575,64289940.562,10066014.432,255586.976,746954.157,1942771.724, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5155986.996,4560.592,2783147.161,26302235.098,1926815.697,35394014.946,136.957,6251881.027,5248687.647,6231842.485,4486.326,9111.135,273122.414, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,170.611,0.0,344332.655,0.0,0.0,0.0,0.0,0.0,87.942, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.050764968,0.010858112,0.006815124,0.109398809,0.038595726,0.04559829,0.000985997,0.000984689,0.000788114,0.012655354,0.001419235,0.013144949,0.006653427, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_115,DONE,sockshop,scenario_B,1000,26,0.371,0.073,0.058,0.662,0.3,0.209,0.005,0.005,0.011,0.077,0.007,0.088,0.04, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5475962.26,731075.048,9783147.204,42583338.953,10175369.556,26455965.96,9285648.357,18359084.984,70859584.292,11020104.236,203080.025,825245.979,1816254.139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4700841.503,4343.04,2792681.091,30614928.811,1998342.872,19749037.511,93.797,3730461.089,9575426.954,7385933.148,2133.64,6644.135,196091.699, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,344007.212,0.0,345146.782,0.0,0.0,0.0,0.0,0.0,89.215, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.046899638,0.01029323,0.007784481,0.108187436,0.031628171,0.043105382,0.000917452,0.000930882,0.00364508,0.012607294,0.001294975,0.014837981,0.006236406, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_88,DONE,sockshop,scenario_B,100,29,0.244,0.045,0.035,0.433,0.168,0.162,0.005,0.005,0.011,0.084,0.005,0.054,0.027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5039237.71,849399.594,13232357.04,39067841.548,12411794.905,34335437.374,9421287.861,19778440.773,64654540.359,9812005.998,271779.166,793926.139,2052614.482, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4215067.142,3739.701,2001814.421,27003304.703,1889383.564,39609817.272,238.372,5026468.968,4728242.843,6379957.32,685.333,6739.193,109537.699, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,349202.184,0.0,335099.603,0.0,0.0,0.0,0.0,0.0,83.989, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.038709208,0.006353383,0.004666985,0.080730892,0.023495377,0.032278179,0.000807964,0.000814714,0.003422006,0.01317038,0.001084121,0.00791712,0.003978023, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
run_40,DONE,sockshop,scenario_A,1000,11,0.191,0.046,0.035,0.094,0.014,0.006,0.005,0.005,0.004,0.089,0.002,0.016,0.012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4848558.096,728811.774,8042814.48,44971073.719,9369931.349,17843000.437,10098330.604,18971008.226,86286558.352,10031862.262,311613.45,796918.684,2710139.72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5114349.649,8336.385,954376.52,42683279.106,1692.027,5298709.277,120.819,5054466.549,5229120.008,7133213.258,18666.267,31651.377,463.555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,0.0,0.0,0.0,117.041,0.0,53.743,0.0,0.0,0.0,0.0,0.0,65.689, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.022652463,0.005356579,0.004187908,0.01562356,0.002020896,0.001066877,0.000895102,0.000838592,0.000746993,0.012036496,0.000406054,0.002265215,0.001638931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
