Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,966,0,4,7.05325300467835,1.4445418491959572,74.55468084663153,27664.0,3.1273589424996016,0.0,4,6,9,10,15,20,32,48,75,75,75
GET,/adminlogin.html,3468,0,6,9.604768090126251,1.3254107907414436,181.5609261393547,2285.0,11.22741284947062,0.0,6,9,11,13,19,29,46,60,160,180,180
GET,/api/v1/adminorderservice/adminorder,3467,0,13,18.813114697642824,6.980531848967075,1161.5071706473827,1671.0,11.224175417853123,0.0,13,15,17,19,26,37,63,80,1200,1200,1200
GET,/api/v1/adminuserservice/users,4433,0,21,27.247350169028504,8.353827521204948,1056.4863784238696,108142.70065418452,14.351534360352726,0.0,21,24,27,30,38,49,72,88,1000,1100,1100
POST,/api/v1/adminuserservice/users,966,0,130.0,165.18859032109594,113.17609529942274,1509.8307877779007,211.0,3.1273589424996016,0.0,130,140,150,150,180,320,690,910,1500,1500,1500
GET,/api/v1/assuranceservice/assurances/types,3392,0,7,11.108855706176124,2.8691235929727554,472.2205325961113,108.0,10.981368046541043,0.0,7,10,12,14,20,26,42,60,390,470,470
POST,/api/v1/contactservice/contacts,960,0,9,11.873874269076623,4.205277189612389,108.57874900102615,221.0,3.107934352794635,0.0,9,11,13,15,19,25,44,67,110,110,110
GET,/api/v1/contactservice/contacts/account/0000528a-ed99-4f3e-85bf-7fc09fce89a2,4,0,7,12.621392961591482,5.553785711526871,20.847123116254807,164.75,0.012949726469977645,0.0,17,17,21,21,21,21,21,21,21,21,21
GET,/api/v1/contactservice/contacts/account/006b72a2-51f6-487e-8a61-3f0df846e128,1,0,40.066699497401714,40.066699497401714,40.066699497401714,40.066699497401714,38.0,0.0032374316174944113,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/api/v1/contactservice/contacts/account/00ba85d9-f7d8-4472-b842-34f002797186,3,0,9,8.65677526841561,8.05034302175045,9.250652976334095,150.66666666666666,0.009712294852483235,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/contactservice/contacts/account/00f6ead9-d4e8-4acf-817c-a8e486d3a7ce,4,0,7,12.64241337776184,6.414811126887798,24.203019216656685,164.75,0.012949726469977645,0.0,13,13,24,24,24,24,24,24,24,24,24
GET,/api/v1/contactservice/contacts/account/01103e86-9adb-490f-89ba-11a3058680eb,3,0,8,9.554623936613401,7.348855026066303,13.226613402366638,150.66666666666666,0.009712294852483235,0.0,8,8,13,13,13,13,13,13,13,13,13
GET,/api/v1/contactservice/contacts/account/01586e13-69da-4655-b658-361b6615d523,4,0,12,16.624331241473556,10.162761434912682,31.117753125727177,164.75,0.012949726469977645,0.0,13,13,31,31,31,31,31,31,31,31,31
