Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,903,0,4,6.263666016855179,1.475323922932148,30.002884566783905,27664.0,2.9246653659078072,0.0,4,6,8,9,13,18,24,26,30,30,30
GET,/adminlogin.html,2367,0,6,8.463852805131515,1.5552369877696037,71.94199319928885,2285.0,7.666315527246711,0.0,6,8,10,12,17,23,32,44,67,72,72
GET,/api/v1/adminorderservice/adminorder,2367,0,15,22.912375135154452,7.978278212249279,1233.352990821004,1671.0,7.666315527246711,0.0,15,18,21,23,31,43,68,93,1200,1200,1200
GET,/api/v1/adminuserservice/users,3270,0,19,24.642642998116642,9.029361419379711,940.6596906483173,93330.84220183486,10.590980893154518,0.0,19,22,24,26,32,38,46,60,930,940,940
POST,/api/v1/adminuserservice/users,903,0,140.0,141.76613008263104,114.26935996860266,358.6789984256029,211.0,2.9246653659078072,0.0,140,140,150,150,170,180,240,320,360,360,360
POST,/api/v1/travel2service/trips/left,13995,0,26,31.02769912455115,11.428275145590305,1105.498001910746,43.693247588424434,45.32745492345489,0.0,26,29,31,33,39,49,76,110,930,1100,1100
POST,/api/v1/travelservice/trips/left,13996,0,26,33.008429431416374,11.248333379626274,2628.9885649457574,43.23863961131752,45.3306937555323,0.0,26,29,31,33,39,48,76,110,2400,2600,2600
POST,/api/v1/users/login,4734,0,120.0,126.68397444244088,101.1815257370472,613.7990541756153,339.0,15.332631054493422,0.0,120,130,130,140,140,160,170,190,610,610,610
GET,/api/v1/verifycode/generate,16364,0,6,8.528132467245875,2.7981791645288467,532.6600363478065,1249.528293815693,53.00024811485643,0.0,6,8,9,11,14,18,24,29,230,530,530
GET,/client_login.html,2367,0,5,6.421354474963319,1.3898629695177078,57.020943611860275,12241.0,7.666315527246711,0.0,5,7,8,9,13,17,22,24,35,57,57
GET,/index.html,13997,0,4,6.5998030732498725,1.2914426624774933,109.29174721240997,18128.0,45.33393258760972,0.0,4,6,8,9,14,19,26,32,63,73,110
,Aggregated,75263,0,17,26.993231627088672,1.2914426624774933,2628.9885649457574,8579.350490945086,243.76421864265703,0.0,17,24,27,30,46,120,140,150,680,2400,2600
