Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,897,0,5,6.927275906629453,1.4903554692864418,92.27738529443741,27664.0,2.900935381452396,0.0,5,7,8,10,14,19,27,39,92,92,92
GET,/adminlogin.html,2227,0,6,8.714212130188113,1.5753395855426788,80.34267462790012,2285.0,7.20221080768616,0.0,6,9,11,12,17,23,34,43,60,80,80
GET,/api/v1/adminorderservice/adminorder,2225,0,13,21.517861569614222,7.089461199939251,1426.448080688715,1671.0,7.19574272433844,0.0,13,16,18,20,27,38,57,73,1400,1400,1400
GET,/api/v1/adminuserservice/users,3122,0,19,25.69582237886512,9.191358461976051,926.4562372118235,89691.15759128764,10.096678105790836,0.0,19,21,24,25,32,40,61,83,920,930,930
POST,/api/v1/adminuserservice/users,897,0,130.0,155.52656854831986,113.26751857995987,738.8571482151747,211.0,2.900935381452396,0.0,130,150,160,170,220,280,370,390,740,740,740
POST,/api/v1/travel2service/trips/left,8555,0,35,95.30352664766328,16.630233265459538,4324.7947515919805,177.25645821157218,27.66722651987207,0.0,35,99,110,110,180,230,580,860,3800,4300,4300
POST,/api/v1/travelservice/trips/left,13091,0,33,151.26496942355442,16.15190412849188,8977.27629262954,208.64930104652052,42.336839552500905,0.0,33,95,110,160,250,320,1200,2800,6400,8800,9000
POST,/api/v1/users/login,4448,0,120.0,130.85848698999712,104.01467978954315,711.5817638114095,339.0017985611511,14.38501736532916,0.0,120,130,130,140,150,180,240,310,710,710,710
GET,/api/v1/verifycode/generate,15316,0,7,8.99702885341883,2.9679816216230392,514.1013888642192,1250.2863671977018,49.53258227683935,0.0,7,9,10,11,15,19,24,29,430,510,510
GET,/client_login.html,2224,0,5,6.925855992737112,1.554202288389206,58.40360093861818,12241.0,7.19250868266458,0.0,5,7,9,10,14,17,24,30,56,58,58
GET,/index.html,13092,0,5,7.049991162775527,1.4632400125265121,91.07893332839012,18128.0,42.34007359417477,0.0,5,7,9,10,15,20,27,32,66,87,91
,Aggregated,66094,0,16,59.25374868558586,1.4632400125265121,8977.27629262954,9127.7154053318,213.75075039210105,0.0,16,25,35,94,130,180,270,510,4000,6900,9000
