Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,914,0,5,6.684477816496852,1.5531191602349281,55.705084931105375,27664.0,2.959806602702464,0.0,5,7,8,10,13,17,25,28,56,56,56
GET,/adminlogin.html,2363,0,8,9.76886530672809,1.454333309084177,103.52728608995676,2285.0,7.652103941122453,0.0,8,10,12,14,18,24,32,39,93,100,100
GET,/api/v1/adminorderservice/adminorder,2363,0,17,22.567156332982858,8.788859937340021,1204.500894062221,1671.0,7.652103941122453,0.0,17,19,21,23,28,35,45,61,1200,1200,1200
GET,/api/v1/adminuserservice/users,3276,0,25,30.247396206277422,9.423763025552034,932.0396091789007,93727.08791208791,10.608672243384323,0.0,25,30,33,35,41,46,55,67,930,930,930
POST,/api/v1/adminuserservice/users,914,0,140.0,147.74041455106592,113.83155127987266,358.0788788385689,211.0,2.959806602702464,0.0,140,150,150,160,170,180,280,320,360,360,360
POST,/api/v1/travel2service/trips/left,13834,0,32,37.00716229132367,12.038530316203833,1222.5547563284636,43.70717073875958,44.79864829517055,0.0,32,36,38,40,45,53,76,97,1100,1200,1200
POST,/api/v1/travelservice/trips/left,13838,0,32,38.21167209386758,12.799642980098724,2528.7814680486917,43.22149154502096,44.81160149693293,0.0,32,36,38,40,45,53,74,100,2300,2500,2500
POST,/api/v1/users/login,4724,0,130.0,132.58224854056127,102.5376277975738,604.1405168361962,339.0008467400508,15.297731281363719,0.0,130,140,140,140,150,160,170,190,600,600,600
GET,/api/v1/verifycode/generate,16201,0,7,9.39255231386318,2.9758638702332973,540.717298630625,1248.7483488673538,52.46370543805538,0.0,7,9,11,12,15,19,24,28,210,540,540
GET,/client_login.html,2361,0,6,7.29153682495523,1.4729532413184643,92.49815670773387,12241.0,7.6456273402412664,0.0,6,8,9,11,15,18,23,27,64,92,92
GET,/index.html,13840,0,5,7.5663325965950925,1.3972371816635132,117.01225582510233,18128.0,44.818078097814116,0.0,5,8,10,11,16,21,28,34,68,100,120
,Aggregated,74628,0,20,30.254002331920585,1.3972371816635132,2528.7814680486917,8638.894181808437,241.66788528061213,0.0,20,29,34,37,51,130,140,150,610,2400,2500
