Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1230,0,5,7.005013709668282,2.005295129492879,59.85847790725529,8649.0,3.978256669503308,0.0,5,6,7,7,12,26,35,46,58,60,60
GET,/catalogue,6999,0,8,8.772031066458604,4.262941889464855,51.98962311260402,2795.0,22.63725075597858,0.0,8,9,10,10,12,14,18,22,39,52,52
GET,/category.html,6999,0,5,5.665090304120347,1.953192986547947,53.710403852164745,11518.0,22.63725075597858,0.0,5,6,7,7,9,12,15,18,42,54,54
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,817,0,5,5.645573195617194,2.0865488331764936,32.73232514038682,10364.0,2.6424680479546363,0.0,5,6,7,7,9,11,14,17,33,33,33
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,763,0,5,5.831899658470448,2.158119110390544,35.198624012991786,10364.0,2.4678128770983934,0.0,5,6,7,8,9,12,15,22,35,35,35
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,772,0,5,5.63117803117849,2.061431994661689,26.21741988696158,10364.0,2.4969220722411007,0.0,5,6,7,7,9,11,13,15,26,26,26
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,786,0,5,5.868403086410337,2.1286241244524717,37.009125808253884,10364.0,2.5422030424630897,0.0,5,6,7,7,10,12,15,19,37,37,37
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,764,0,5,5.688148037181845,2.0999200642108917,21.04279398918152,10364.0,2.47104723211425,0.0,5,6,7,8,9,11,14,16,21,21,21
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,783,0,5,5.65100043874096,2.182719996199012,41.43907083198428,10364.0,2.5324999774155206,0.0,5,6,7,7,9,11,14,18,41,41,41
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,753,0,5,5.689000354641937,2.146617043763399,45.11026409454644,10364.0,2.43546932693983,0.0,5,6,7,7,9,11,14,17,45,45,45
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,753,0,5,5.727113861835513,2.2085700184106827,56.44691805355251,10364.0,2.43546932693983,0.0,5,6,7,8,9,11,15,17,56,56,56
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,759,0,5,5.809783544121445,2.0864170510321856,44.140554033219814,10364.0,2.454875457034968,0.0,5,6,7,7,10,11,15,20,44,44,44
GET,/login,1229,0,61,62.64381704661022,51.512188045307994,98.9460819400847,13.0,3.9750223144874517,0.0,61,63,64,65,70,81,92,94,98,99,99
,Aggregated,23407,0,6,9.674425413381268,1.953192986547947,98.9460819400847,7812.224291878498,75.70654785614954,0.0,6,8,9,9,13,56,62,65,92,97,99
