Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,1004,0,160.0,381.4649252616151,1.741246785968542,2866.84272903949,27664.0,3.2547025899274393,0.0,160,390,560,680,1000,1500,2000,2300,2700,2900,2900
GET,/adminlogin.html,6348,1,1900.0,2356.4103369875565,2.1719648502767086,15137.390823569149,2284.6400441083806,20.578537889302176,0.0032417356473380867,1900,2400,2600,2800,4000,9300,13000,14000,15000,15000,15000
GET,/api/v1/adminorderservice/adminorder,6242,0,1600.0,1479.3404940093067,10.443609207868576,3062.7293810248375,1671.0,20.234913910684337,0.0,1600,2200,2300,2400,2600,2700,2800,2900,3000,3100,3100
GET,/api/v1/adminuserservice/users,7199,0,1300.0,1337.331949201041,9.004078805446625,3804.9280028790236,129489.09459647174,23.337254925186887,0.0,1300,2000,2300,2400,2600,2700,2900,2900,3000,3800,3800
POST,/api/v1/adminuserservice/users,1005,0,330.0,533.3344319955775,119.13816770538688,3051.7992870882154,210.18407960199005,3.257944325574777,0.0,330,540,700,810,1200,1600,2200,2300,3000,3100,3100
GET,/api/v1/assuranceservice/assurances/types,5537,4,1700.0,1535.2435836141078,6.865090224891901,4231.821498367935,107.92197941123352,17.949490279310986,0.012966942589352347,1700,2200,2300,2400,2600,2800,2900,3700,4200,4200,4200
POST,/api/v1/contactservice/contacts,1011,0,230.0,479.02075645424475,7.473513018339872,2873.599796090275,218.22551928783383,3.277394739458806,0.0,230,530,690,810,1300,1800,2300,2600,2700,2900,2900
GET,/api/v1/contactservice/contacts/account/00197828-1110-4467-b46e-87df44e35931,4,0,2100.0,2204.459806671366,1985.0062830373645,2435.212960932404,164.75,0.012966942589352347,0.0,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/contactservice/contacts/account/00369147-36e9-455c-9dd2-2ef8e0f2fff3,4,0,1200.0,1350.9451008867472,276.99017291888595,2279.504888225347,164.75,0.012966942589352347,0.0,1600,1600,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/api/v1/contactservice/contacts/account/0076f935-ce71-47c0-8714-1480c719ccee,7,0,1700.0,1823.6742177978158,36.53408819809556,2853.697040118277,182.85714285714286,0.02269214953136661,0.0,1700,2300,2800,2800,2900,2900,2900,2900,2900,2900,2900
