Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,993,0,350.0,573.6400573003253,1.9193021580576897,2532.8494533896446,27664.0,3.2146975340016968,0.0,350,650,860,1000,1700,2000,2200,2300,2500,2500,2500
GET,/adminlogin.html,4134,2,1800.0,2407.6334425546934,2.2113118320703506,13617.114060558379,2283.8945331398163,13.383242301674736,0.006474718094666055,1800,2100,2300,3000,6000,9900,12000,13000,13000,14000,14000
GET,/api/v1/adminorderservice/adminorder,4080,0,1300.0,1293.5389068509526,21.899010986089706,3561.7113038897514,1671.0,13.208424913118753,0.0,1300,1900,2100,2100,2200,2400,2500,2500,2900,3600,3600
GET,/api/v1/adminuserservice/users,5037,0,1100.0,1149.279995978948,10.12805849313736,3295.4179234802723,114004.37760571769,16.30657752141646,0.0,1100,1700,2000,2100,2200,2300,2400,2500,2900,3300,3300
POST,/api/v1/adminuserservice/users,993,0,460.0,704.460476992196,124.49401244521141,2765.647318214178,210.00906344410876,3.2146975340016968,0.0,460,740,970,1200,1700,2200,2300,2400,2800,2800,2800
POST,/api/v1/travel2service/trips/left,20953,0,1500.0,1367.0398518427107,23.466496728360653,3529.004894196987,43.702190617095404,67.83238411876893,0.0,1500,2000,2100,2100,2200,2300,2500,2500,3300,3500,3500
POST,/api/v1/travelservice/trips/left,21119,0,1500.0,1366.430975519965,21.00258320569992,3469.488140195608,43.301387376296226,68.36978572062621,0.0,1500,2000,2100,2100,2200,2300,2500,2500,2700,3400,3500
POST,/api/v1/users/login,8070,0,1500.0,1419.9735624799932,109.54619385302067,3631.8540247157216,339.0342007434944,26.125487511977536,0.0,1500,2000,2200,2200,2400,2500,2600,2700,3400,3600,3600
GET,/api/v1/verifycode/generate,25266,0,1500.0,1354.1888101787222,4.280811175704002,3711.1776852980256,1249.334204068709,81.79511368991628,0.0,1500,2000,2100,2100,2200,2300,2500,2500,3300,3500,3700
GET,/client_login.html,4014,0,1300.0,1292.9659798014195,1.67764350771904,3526.939859613776,12241.0,12.994759215994774,0.0,1300,1900,2100,2100,2200,2300,2500,2500,3400,3500,3500
GET,/index.html,21446,12,1500.0,1367.560784538252,1.5956442803144455,4362.950701266527,18117.85656998974,69.42840212910411,0.038848308567996336,1500,2000,2100,2100,2200,2400,2900,3300,3600,4300,4400
,Aggregated,116105,14,1400.0,1377.9157616360767,1.5956442803144455,13617.114060558379,9405.288531932303,375.8735721906012,0.045323026662662386,1400,2000,2100,2100,2200,2400,2500,3200,12000,13000,14000
