Method,Name,Error,Occurrences
POST,/api/v1/travelservice/trips/left,RemoteDisconnected('Remote end closed connection without response'),5
GET,/index.html,RemoteDisconnected('Remote end closed connection without response'),52
POST,/api/v1/users/login,RemoteDisconnected('Remote end closed connection without response'),10
GET,/index.html,"ConnectionResetError(104, 'Connection reset by peer')",9
POST,/api/v1/users/login,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/verifycode/generate,RemoteDisconnected('Remote end closed connection without response'),5
GET,/adminlogin.html,RemoteDisconnected('Remote end closed connection without response'),9
POST,/api/v1/travelservice/trips/left,"ConnectionResetError(104, 'Connection reset by peer')",2
