Method,Name,Error,Occurrences
GET,/api/v1/contactservice/contacts/account/be7db5f5-cc08-47f6-8dbd-b5f74f266c6d,RemoteDisconnected('Remote end closed connection without response'),3
POST,/api/v1/travelservice/trips/left,RemoteDisconnected('Remote end closed connection without response'),3681
GET,/api/v1/contactservice/contacts/account/62930bff-9d7d-45cc-9d88-a112112ea94d,"ConnectionResetError(104, 'Connection reset by peer')",2
GET,/api/v1/contactservice/contacts/account/57594994-6dbd-47d2-bce9-39218bca8589,RemoteDisconnected('Remote end closed connection without response'),8
GET,/api/v1/contactservice/contacts/account/d9c53ecc-9cd4-4a30-abb5-cb45890d10fd,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/b39f5cf8-1a6c-4e36-a487-665442c3253d,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/e98db313-f89a-4c1d-9ff4-485982d23806,RemoteDisconnected('Remote end closed connection without response'),12
GET,/api/v1/contactservice/contacts/account/d14190d6-ad1e-4ac5-b8fa-203220f82a8e,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/a8601d51-9f2d-4d88-b2fc-fc854a2a7191,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/d69e72d6-4533-4b4e-980f-c0a67fca973f,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/e6e50b6b-fb19-4de7-b375-169fd1c77959,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/59d87a8f-483b-4839-91e1-3b97bad61e81,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/3154dd43-0aea-40d4-ac1d-4b810b9788a4,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/edc261f4-eea2-4c12-a5dc-d8a49e4c4828,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/f38104ca-5aa3-4c07-8c75-f77a2da30346,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/b45dff08-68a9-4d05-8c84-cb00cedc762a,RemoteDisconnected('Remote end closed connection without response'),12
GET,/api/v1/contactservice/contacts/account/ed31eda0-46f7-4f5f-bc8e-1f869bdcc892,RemoteDisconnected('Remote end closed connection without response'),12
GET,/api/v1/contactservice/contacts/account/e67c8ac0-f246-41bf-963e-cdfada1af546,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/2fdac950-6562-4c27-9629-0003706129f8,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/7da85028-5afa-471f-aa85-0fbeb4e0f63a,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/fa6ba375-240c-4861-9344-67a8f37c6b50,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/2ae1807a-ef5b-4ac4-9fb7-dc445294b271,RemoteDisconnected('Remote end closed connection without response'),9
GET,/api/v1/contactservice/contacts/account/c52c4f00-f1c4-428f-8c44-716b24292dff,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/a2a76982-b623-4942-9517-1a5cda5c3a70,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/3529ddf7-9459-4a6a-a0a0-0521bebca246,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/a38b57b9-22dd-4e8d-977f-7a179d0097e5,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/52399702-a25e-4320-a74b-c64fd326a39e,RemoteDisconnected('Remote end closed connection without response'),8
GET,/admin_user.html,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/dad6dbee-ed94-4408-9707-142b9ce5a510,RemoteDisconnected('Remote end closed connection without response'),6
GET,/api/v1/contactservice/contacts/account/7289d277-b749-4907-aa62-1b0cf4e2e510,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/2e54b22a-d739-485e-a898-03c8a8e04fdb,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/a9cb744a-605b-41cc-8aee-c18233156fba,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/cd3cce5a-55f7-4d54-849c-f2a5683ac227,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/7fd26110-dc58-4b13-b3e2-4981e1f83621,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/170d8c96-1420-4219-9055-aa36b0f256b4,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/edc261f4-eea2-4c12-a5dc-d8a49e4c4828,RemoteDisconnected('Remote end closed connection without response'),9
GET,/api/v1/assuranceservice/assurances/types,RemoteDisconnected('Remote end closed connection without response'),3313
GET,/api/v1/contactservice/contacts/account/8e788472-c325-4106-baaa-be4d5bb149e6,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/0a304fb2-e72c-4d55-8ebb-157b040d96ab,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/4f805fd8-892c-46cf-b26b-10934d7e838a,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/6a2e91e2-1677-4118-87d1-56a36a76d1cb,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/0cf45c76-fd25-4d59-8f46-988a028821e3,RemoteDisconnected('Remote end closed connection without response'),2
POST,/api/v1/preserveservice/preserve,HTTPError('403 Client Error:  for url: /api/v1/preserveservice/preserve'),6
GET,/api/v1/contactservice/contacts/account/6c8aeebb-4f20-4d03-a081-bf76a975beeb,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/cc91b14e-fd20-423b-b8b7-7cc132ec9c9e,RemoteDisconnected('Remote end closed connection without response'),9
GET,/api/v1/contactservice/contacts/account/df1472fa-f0a7-47b9-903c-4874e23a281e,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/a74bb897-b98d-49ad-a012-63ef39a69733,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/3bf0e72d-d2d5-4dd9-b300-5efae5ac58df,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/9afcea6f-04db-4559-8c24-2875de8da954,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/3fb31628-3a6d-4a4c-afb9-fdd6a1ac1d64,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,RemoteDisconnected('Remote end closed connection without response'),495
GET,/api/v1/contactservice/contacts/account/036818c2-72f4-43e6-97fe-08fba24145ac,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/e99c9c37-70c0-4e95-904e-adb6ff824c7c,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/9a7757c6-ad79-4efa-8c75-15bbff781b2a,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/3a2db1f3-0993-42b4-8740-77195254905e,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/cbba55ae-3e6d-4f23-9128-8ef1ac145e92,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/a9cb744a-605b-41cc-8aee-c18233156fba,"ConnectionResetError(104, 'Connection reset by peer')",1
GET,/api/v1/contactservice/contacts/account/b151214b-cd68-49ee-8415-df30db6c95ff,RemoteDisconnected('Remote end closed connection without response'),6
GET,/api/v1/contactservice/contacts/account/6899202f-092f-4416-846d-98b6485b4417,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/7c47f860-b500-4f74-a5f4-c26238032e78,RemoteDisconnected('Remote end closed connection without response'),6
GET,/api/v1/contactservice/contacts/account/396859d4-f165-463b-baa8-1b026a7d0af2,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/b4959969-9f4c-400d-943c-5fc755b2b1df,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/c736ff8c-bbbf-4e02-846a-1ab4db3f3b83,RemoteDisconnected('Remote end closed connection without response'),8
GET,/client_login.html,RemoteDisconnected('Remote end closed connection without response'),3689
GET,/api/v1/contactservice/contacts/account/167c0e46-6bbc-45fc-b150-41e450075f7d,RemoteDisconnected('Remote end closed connection without response'),8
GET,/api/v1/contactservice/contacts/account/9610817f-6bad-4cba-bfa5-66e8578b6da9,RemoteDisconnected('Remote end closed connection without response'),6
GET,/api/v1/contactservice/contacts/account/74a32371-292c-4739-9a12-7ba5d9219789,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/25344b37-f9fc-4c27-891c-3dd7f329b906,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/04c5c854-9c1c-4686-be15-5872005c4c05,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/1afd1853-f3f4-4792-94c3-ef5b2b530c16,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/b0277e27-d875-4b8b-bb7d-25a66d2af413,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/f6a9c258-8c4c-4a42-b7e0-ac3068de770d,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/db7f5121-0771-4419-9fe9-f92072d14fb3,RemoteDisconnected('Remote end closed connection without response'),6
POST,/api/v1/travelservice/trips/left,HTTPError('500 Server Error:  for url: /api/v1/travelservice/trips/left'),13
GET,/api/v1/contactservice/contacts/account/5dd87347-390a-4583-a8ea-bb62dedf1416,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/4b1d7fd0-adc4-487d-a776-e2e490f0204d,RemoteDisconnected('Remote end closed connection without response'),2
GET,/api/v1/contactservice/contacts/account/bd55d8b9-c50f-4d27-bbfb-85e949f236ce,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/d1afdcd0-3bc1-4896-aa50-76ad9ac7a3e7,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/a32c6b5d-7e16-44f5-9f10-bc62e74843cc,RemoteDisconnected('Remote end closed connection without response'),3
GET,/api/v1/contactservice/contacts/account/a4a9b647-ac5b-478b-b55c-d51958eb4b15,RemoteDisconnected('Remote end closed connection without response'),5
POST,/api/v1/preserveservice/preserve,HTTPError('504 Server Error: Gateway Time-out for url: /api/v1/preserveservice/preserve'),901
GET,/api/v1/contactservice/contacts/account/f68cf275-a789-4608-ba3f-fdf9ef071bb6,RemoteDisconnected('Remote end closed connection without response'),4
GET,/api/v1/contactservice/contacts/account/0fa79a30-701a-47a7-9688-eeeb6e5e5e1a,RemoteDisconnected('Remote end closed connection without response'),6
GET,/client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2024-08-21,RemoteDisconnected('Remote end closed connection without response'),3392
GET,/api/v1/contactservice/contacts/account/06391121-d8c1-4b43-b2a4-e1e5fced2d9c,RemoteDisconnected('Remote end closed connection without response'),1
GET,/api/v1/contactservice/contacts/account/a3df2d4a-691c-41c5-a8f7-df89ad69e0f2,RemoteDisconnected('Remote end closed connection without response'),5
GET,/api/v1/contactservice/contacts/account/d5224d4c-8af0-47a8-a1ff-441216e5b5c0,RemoteDisconnected('Remote end closed connection without response'),2
