Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,11114,0,92,138.56307392672946,1.6441589687019587,2053.7169330054894,8649.0,36.0083205489574,0.0,92,140,170,190,250,310,490,1500,2000,2100,2100
GET,/catalogue,63707,0,95,120.29907774195165,3.9888680912554264,604.6705520711839,2795.0,206.40472172147105,0.0,95,140,170,200,250,300,360,410,520,580,600
GET,/category.html,63737,0,88,116.66275537321658,1.4642709866166115,585.3019900387153,11518.0,206.50191891568272,0.0,88,140,170,190,250,300,360,410,520,580,590
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,6924,0,88,117.56945808120432,1.7528439639136195,555.2976429462433,10364.0,22.433112424058038,0.0,88,140,170,190,260,300,360,390,510,560,560
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,7037,0,90,118.23352926464467,1.5747570432722569,529.0117720142007,10364.0,22.799221855588737,0.0,90,140,170,190,250,300,360,410,490,530,530
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,6985,0,88,118.61731984906577,2.1161389304324985,573.5506659839302,10364.0,22.63074671895514,0.0,88,140,170,190,260,300,370,420,520,570,570
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,7090,0,94,121.47449635247384,2.1229040576145053,577.4261719780043,10364.0,22.970936898696056,0.0,94,150,170,200,260,310,360,420,520,580,580
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,7104,0,91,119.0282688931712,2.1651149727404118,587.6817599637434,10364.0,23.01629558932818,0.0,91,140,170,190,250,310,360,400,500,590,590
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,7053,0,89,118.2424050274193,1.7943050479516387,558.5625589592382,10364.0,22.851060359168304,0.0,89,140,170,190,250,300,360,400,510,560,560
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,6961,0,92,118.92553478614315,1.947327982634306,586.344746989198,10364.0,22.55298896358579,0.0,92,140,170,190,250,300,360,410,510,590,590
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,7027,0,91,119.38755527271643,1.9087789114564657,574.3353550788015,10364.0,22.766822790851506,0.0,91,140,170,200,250,310,370,410,510,570,570
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,7135,0,89,117.56189985036949,1.8645928939804435,552.5111299939454,10364.0,23.116732690013592,0.0,89,140,170,190,250,300,360,410,500,550,550
GET,/login,11098,0,120.0,148.6411683600759,23.789806989952922,609.966685064137,13.0,35.95648204537783,0.0,120,170,200,220,270,320,370,420,570,600,610
,Aggregated,212972,0,93,121.19065025140169,1.4642709866166115,2053.7169330054894,7816.333203425803,690.0093615217344,0.0,93,140,170,190,250,300,370,420,580,1900,2100
