time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,scenario,behavior,service,users,repetition,orders_disk,catalogue_disk,queue-master_disk,time_intervals,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_energy_Anomaly,carts_energy_Anomaly_Score,carts-db_energy_Anomaly,carts-db_energy_Anomaly_Score,catalogue_energy_Anomaly,catalogue_energy_Anomaly_Score,catalogue-db_energy_Anomaly,catalogue-db_energy_Anomaly_Score,front-end_energy_Anomaly,front-end_energy_Anomaly_Score,orders_energy_Anomaly,orders_energy_Anomaly_Score,orders-db_energy_Anomaly,orders-db_energy_Anomaly_Score,payment_energy_Anomaly,payment_energy_Anomaly_Score,queue-master_energy_Anomaly,queue-master_energy_Anomaly_Score,rabbitmq_energy_Anomaly,rabbitmq_energy_Anomaly_Score,shipping_energy_Anomaly,shipping_energy_Anomaly_Score,user_energy_Anomaly,user_energy_Anomaly_Score,user-db_energy_Anomaly,user-db_energy_Anomaly_Score
2024-07-08 21:43:32.880000000,3.9099380050505,0.70151071264536,0.33321000488233,0.11804652642874,3.0832354388542,0.47859473595631,0.5775995838111699,0.15578126643775,0.44098720075239006,9.00695869358286,0.47684696501397994,0.45923150411758,0.66270058929358,36514571.805006586,10399344.49119068,776964.1245972073,5380.399992599581,3424063.4594197576,23402945.9196649,15673022.529688137,347417.8842781998,74799697.94801642,8567988.361859947,14480313.977944002,681885.1508549061,3760707.2991628726,21606235.104669884,6471.6062537892,239.97656478859489,4698.377458326395,1104701.5791406536,2297.853242576109,151.52972513040584,3067.2121566335472,980.5745554035568,7210575.477289463,374.5496442875693,3100.853059566454,5940.37303568806,0,0.0,0,0,29349.296589545847,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0081813664601803,0.0008339358649262,0.0007238847817867,0.0003687998100903,0.003300796266267,0.0005678357229397,0.0008561985931399,0.0003090166973735,0.0007312786676001,0.0087356133556756,0.0006134160488961,0.0008744964344367,0.0008111191257357,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.0409068323009015,0.004169679324631,0.0036194239089334997,0.0018439990504515,0.016503981331335002,0.0028391786146985,0.0042809929656995,0.0015450834868675,0.0036563933380005,0.043678066778378,0.0030670802444805003,0.0043724821721835005,0.0040555956286785,0,-0.12268767164256306,1,0.023747231358178134,1,0.02034239717782249,1,0.051281320225081584,1,0.044792203386769924,0,-0.1392828478376194,0,-0.14013005290218583,0,-0.06830467180696864,0,-0.19546179857274742,0,-0.10898122526011944,0,-0.1401746199491612,1,0.005420299170797782,0,-0.0005954016620519642
2024-07-08 21:43:37.880000000,5.943063790003579,0.7996101738024499,0.5746470622954301,0.34037137543743,10.11001356750547,0.49428052887063,0.5963413502785601,0.15329148502713,0.44159185040314003,9.157110615810469,0.48176384075177997,0.66659921731833,0.7208088485549501,35828069.902912624,7834089.758003575,712300.048291034,14409.058429066125,37707108.15952902,28317932.85583353,17589593.63485876,511898.462148665,80707879.03835863,8574992.270913469,13334366.964751847,637314.5626744764,3215446.8227472897,28280957.92880259,7096.300938127799,952.3707320563036,13283.350739295332,18564994.65125462,1877.049458569537,145.81442124561684,2953.828402473543,1058.0269008653297,9016883.776108136,482.86431229896095,4068.71157238521,12684.663265751034,0,75.49256317157233,0,0,17262648.35179667,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0121864522543927,0.0008013994957508,0.0014558238341118,0.0008643287237789,0.0058469092372276,0.0005232675640357,0.0008557745244518,0.0003116862928757,0.0008191427891553,0.0096387137081419,0.0006069760634682,0.001257819131761,0.0008432026875623,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.0609322612719635,0.004006997478754,0.007279119170559,0.0043216436188945,0.029234546186138,0.0026163378201785,0.004278872622259,0.0015584314643785002,0.0040957139457765005,0.0481935685407095,0.003034880317341,0.006289095658805,0.0042160134378115,0,-0.15016667132259687,1,0.037668057051878256,0,-0.006532740848929075,1,0.005332088717342143,1,0.009763608657469502,0,-0.10976210272402942,0,-0.1404034697825161,0,-0.08542403581177171,0,-0.17237763780265059,0,-0.10164588592237245,0,-0.14377992114481575,0,-0.07337196456842587,0,-0.007788671377902734
2024-07-08 21:43:42.880000000,6.5530014531284095,0.82466586679366,0.8678745265972799,0.52195659813289,34.23839401006731,0.5025791219746301,0.59489864211779,0.13263061931807,0.46983088847085,9.14877743406298,0.42119575116433006,0.66438828866666,0.73927035812373,36319219.17109767,10385856.975381007,728478.7510841283,19457.18320708692,67637311.66284858,23103793.23204165,15274946.730623582,510764.33976301504,79118826.75541727,8843527.662965914,15240704.583994215,682147.84,3722472.3908644114,28664839.682424065,7202.813599062132,7771.032090199479,16001.4672706931,18764202.406843554,2041.685897317555,73.86302160349119,1783.8102669255472,1037.224613826285,7442614.127110633,473.2109350139477,4280.32,12211.621856027752,0,75.02930832356388,0,0,27624154.9467498,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0157004553206067,0.0011284206646854,0.0015849564720511,0.0012159905063767,0.1563233601225065,0.0007049668496514,0.0008828191129878,0.0002709449921282,0.0009326657779161,0.0087055484490089,0.0008117555165203,0.001460374551509,0.0010415421551865,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.0785022766030335,0.005642103323427,0.0079247823602555,0.0060799525318835,0.7816168006125325,0.003524834248257,0.004414095564939,0.0013547249606409998,0.0046633288895805,0.0435277422450445,0.0040587775826014996,0.007301872757545001,0.0052077107759325005,0,-0.1001655899543239,0,-0.09966152926990868,0,-0.02274849754183006,0,-0.03815120038356945,1,0.08425874885827456,0,-0.15116693700343342,0,-0.1427824638137027,0,-0.04291227899549843,0,-0.0728758007286383,0,-0.10793373002720341,0,-0.14909749266587896,0,-0.11784501191045826,0,-0.10407490423978782
2024-07-08 21:43:47.880000000,7.7801774615440396,0.8251452032737999,1.28952922117126,0.92008276684355,57.30510603231327,0.51975518089905,0.61076657758871,0.14829603399945,0.47786173401421,9.01531711395121,0.43683363928824,0.7436266025169199,0.76551505986137,43375932.66579597,10789949.32178932,696336.4862145301,3616363.269967085,74463616.90780142,22317835.41662952,15396635.2530541,340969.12921602314,80931997.63173476,8825865.981097527,21579507.879096314,684726.5234030026,3102105.1759834373,35664429.545784354,8106.297258297258,20470.38304152412,22079.935514207024,37023315.67224988,2264.1536349209177,74.46189645142525,1703.734514874763,985.198342214328,9280413.117058463,446.6820552899908,4370.915513688548,13347.303987757678,0,77.94516594516594,0,0,34602695.53088879,0.0,74.46189645142525,0,0.0,0.0,0,0,73.74201098208661,0.0,0,0.0,0.0,0,0.0,0.0201530804460662,0.0012860665647321,0.0017558108962412,0.0012527372690534,0.1864477229687464,0.0008077907212681,0.0009879163678847,0.0003449001564786,0.0009821045216013,0.0120005393746899,0.0007744719896182,0.0016294360738418,0.001053397197356,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.10076540223033101,0.0064303328236605005,0.008779054481206,0.006263686345267,0.932238614843732,0.0040389536063405,0.0049395818394235005,0.0017245007823930001,0.0049105226080065,0.0600026968734495,0.003872359948091,0.008147180369209,0.00526698598678,0,-0.05411028502558357,0,-0.11902388813942094,0,-0.03619637628358163,0,-0.04453675962336767,1,0.08425874885827456,0,-0.15913112600056756,0,-0.02437960210831147,0,-0.11790582327145938,0,-0.04730945994941782,0,-0.14228798878719784,0,-0.16442740638628073,0,-0.16321868728073158,0,-0.10273149248532887
2024-07-08 21:43:52.880000000,8.5144152076562,0.86384179852082,1.4120860323212798,1.01036646588585,83.16198921308295,0.5141447559354899,0.59415652733468,0.14704993413573,0.46754344389785,8.6978797391557,0.45164996949687,0.7578142906815,0.78434231326594,35985408.73961719,12820840.708124628,585824.4887393218,4003480.200780814,74646171.36962722,29968137.35138824,15349902.552204177,339627.1902123897,79111130.14540982,10822942.672382474,14205032.656283643,678818.8273186444,3096017.6044368907,28383031.563741427,8221.478815934614,22569.579527384343,24443.502509760176,37675255.66752909,1986.1355554757372,74.24593967517401,1108.6850605409893,888.9531939521087,9110795.03015331,440.9674872604608,4497.474562623527,13190.44637266303,0,74.06737672013165,0,0,34375224.47429816,0.0,74.24593967517401,0,0.0,0.0,0,0,73.28025762590572,0.0,0,0.0,0.0,0,0.0,0.0239703112627632,0.0014776774814113,0.0031763469487951,0.0024080736527434,0.1813010266547714,0.0008610565111675,0.0010063683456695,0.0003230194546791,0.0023144069575012,0.013266237259219,0.000882900229007,0.0017349791935747,0.0009837695869463,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.119851556313816,0.0073883874070565,0.0158817347439755,0.012040368263716999,0.9065051332738571,0.0043052825558375,0.005031841728347501,0.0016150972733955,0.011572034787506,0.066331186296095,0.004414501145035,0.0086748959678735,0.004918847934731499,1,0.014325745957348701,0,-0.16182106601990487,0,-0.068707829606249,0,-0.0866151223930619,1,0.08425874885827456,0,-0.13974837055596356,1,0.014329855146927417,0,-0.1460835743384813,1,0.07836611446278907,0,-0.15004830532054114,0,-0.16070502316353924,0,-0.17353052215879788,0,-0.07357779335893255
2024-07-08 21:43:57.880000000,9.57156352879448,0.90523059162275,1.6509251315085098,1.23195264149218,105.9752354624611,0.50202775141616,0.57990653237096,0.1286008212925,0.69985365757921,7.895033802472989,0.44035647665541,0.84903985504843,0.8027175359350399,36023027.193284005,10286470.436971445,789579.4311449085,7854118.38712627,102637296.49191014,30690243.507687777,12831695.725687692,337800.0143771117,104051174.42192404,8985651.435656976,21792587.285273824,480231.9835520051,3163048.023115468,28441080.78377449,9123.48563046667,22831.576810203216,24043.4488433757,38251910.14535311,2033.988082101081,74.46866534552662,662.4973042915678,25884647.4450471,7564134.45368274,375.86257524592577,4540.830623739207,13333.235799714716,0,74.17467992249325,0,0,43795277.6456908,0.0,74.46866534552662,0,0.0,0.0,0,0,74.90581909952087,0.0,0,0.0,0.0,0,0.0,0.0297145839721067,0.0017357843538,0.0031107978942728,0.0024116546454915,0.2944263024543972,0.0008384382698319,0.0011159669710051,0.0002841098300779,0.0023826242280126,0.0140553275279654,0.0009380665285718,0.0020555346729832,0.0009079241198567,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.1485729198605335,0.008678921769,0.015553989471364,0.0120582732274575,1.472131512271986,0.0041921913491595,0.005579834855025501,0.0014205491503895,0.011913121140063,0.070276637639827,0.004690332642859001,0.010277673364916,0.0045396205992835,1,0.12822770559609142,0,-0.1532700063181181,0,-0.05816688635388212,0,-0.08957213173940726,1,0.08425874885827456,0,-0.1592770086755998,1,0.11530295295123005,0,-0.05972884725192806,1,0.07836611446278907,0,-0.1110363684123008,0,-0.15400546358518546,0,-0.16152964830477556,0,-0.03751505617435702
2024-07-08 21:44:02.880000000,11.32484878570665,0.9478071021918499,1.91660678628273,1.47862792835602,129.37136726442918,0.49347531746607,0.55908933627911,0.14063431384896,0.7164153354457999,8.40806729268735,0.40786236651864993,0.9294889074363201,0.8541966786831799,42579790.44969866,12631300.882436665,796411.5178700623,11763750.927533582,113793456.95091778,30271122.269791737,12992272.190002762,351033.77589422354,79653072.26107225,8656005.225911813,21786914.241679203,673513.4708236856,2544606.364484784,35024590.56381727,9837.745516652432,22447.692085081755,24030.265923421364,40547907.26065932,1560.4092591248818,75.41194881708552,688.4515107971262,26420139.860139854,7287401.633097441,300.6128215478331,4411.178719508912,13491.68298351236,0,72.87218901224024,0,0,52312876.290367536,0.0,75.41194881708552,0,0.0,0.0,0,0,74.95379435284644,0.0,0,0.0,0.0,0,0.0,0.0341685316980093,0.0018996697156841,0.0043945942356692,0.0034898287178406,0.4065254478960852,0.0009398544216267,0.0012167065174708,0.0004419653317805,0.0023955649349271,0.0173694816911347,0.0009457737430975,0.0024825179583492,0.0009550806050531,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.17084265849004648,0.0094983485784205,0.021972971178346002,0.017449143589203,2.032627239480426,0.0046992721081334995,0.0060835325873540005,0.0022098266589025,0.0119778246746355,0.0868474084556735,0.0047288687154875,0.012412589791746,0.0047754030252655,1,0.1434325934050864,0,-0.11744257816741943,0,-0.21504311278846927,0,-0.1655358491165868,1,0.08425874885827456,0,-0.1319884095822091,1,0.11777691756269759,0,-0.09852695193585148,1,0.07836611446278907,1,0.08071334551688536,0,-0.1556891296143218,1,0.04977218894246116,0,-0.05690331954190908
2024-07-08 21:44:07.880000000,12.788109892626801,1.00558188733063,2.2652187612953902,1.68045656802214,161.71849157987404,0.49092383391356,0.55521473315363,0.14349079275054,0.66798291271988,8.16069735573237,0.40304697064679995,1.0444157816005901,0.89451321350016,51017625.32981531,14472514.788278038,646310.8120515655,11419587.538144914,146312092.63431805,30415131.217760604,12682805.822102424,341687.00805293483,98639328.82273342,10155174.07527303,21893767.976989456,689229.6915190542,3133182.2738254066,43164181.76487835,10848.857346599205,25561.18983425415,23327.230146902275,39983239.66886184,1567.832601206642,73.60287511230906,670.1205213502753,24539487.95669824,8549029.56059496,302.0871745703961,4558.002079646825,13292.467457541556,0,69.5439573499949,0,0,66393155.7870468,0.0,73.60287511230906,0,0.0,0.0,0,0,73.84704143078643,0.0,0,0.0,0.0,0,0.0,0.0384761654089638,0.0023720521122824,0.0044098092504507,0.0043838673445908,0.4826950081779613,0.0010157575757779,0.0013086934676533,0.0004419653317805,0.0026106099151795,0.0187204205244768,0.0010769176636878,0.002632372796798,0.0013030646480095,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.192380827044819,0.011860260561412,0.0220490462522535,0.021919336722954,2.4134750408898062,0.0050787878788895,0.006543467338266501,0.0022098266589025,0.0130530495758975,0.093602102622384,0.005384588318439,0.01316186398399,0.0065153232400475,1,0.1434325934050864,1,0.09396240691765412,0,-0.2180152972455729,0,-0.13453535725579102,1,0.08425874885827456,0,-0.1524130690175574,1,0.11777691756269759,0,-0.09852695193585148,1,0.08487746580834554,1,0.09935774691273946,0,-0.09423190407308812,1,0.06939730003717948,0,-0.16102418433506144
2024-07-08 21:44:12.880000000,13.22550125106676,1.03050059131141,2.50126731579819,1.94767940369556,175.87107622604802,0.4670261246913,0.53431395272428,0.12128985125731001,0.69448122735674,8.0816412779072,0.38007644132816,1.1108334146782302,0.9277992070420399,43311929.40279266,15748751.778553875,634126.4518029045,11694575.264812224,159659585.15462968,29858023.69278121,10308671.643698093,345719.2297779905,80842699.00184843,10924044.247949954,21795312.1271636,690737.2378886478,2541525.389204132,42780973.32631236,11807.306391706858,25030.315301220344,23888.806119297224,43386899.75199779,1392.648795676604,74.76499041708497,377.0111557011893,26816459.00184843,9202568.582487935,300.72869440722457,4590.60014461316,13408.991706678307,0,75.68786148530037,0,0,72491356.73249441,0.0,74.76499041708497,0,0.0,0.0,0,0,74.49439837043504,0.0,0,0.0,0.0,0,0.0,0.0407900753699164,0.0026683561616568,0.0056079512370082,0.004478316572492,0.5650479732246237,0.0010236301316036,0.0013189365327629,0.0003854094885893,0.0025660785897138,0.0215292592161744,0.0012994693947164,0.0030400212286749,0.0016097635091018,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.203950376849582,0.013341780808284,0.028039756185041002,0.022391582862460003,2.825239866123119,0.005118150658018,0.006594682663814499,0.0019270474429465,0.012830392948569,0.107646296080872,0.006497346973581999,0.015200106143374501,0.008048817545508999,1,0.1434325934050864,1,0.11051969586242605,0,-0.1550751132007211,0,-0.1120406537609353,1,0.08425874885827456,0,-0.14959671399505498,1,0.11777691756269759,0,-0.1137495904630747,1,0.08301078190221711,1,0.09935774691273946,1,0.025398769732576043,1,0.06939730003717948,0,-0.1378203146606462
2024-07-08 21:44:17.880000000,13.40376997837447,1.0535063883156601,2.77500815474483,2.17973756799534,203.2057287477194,0.48116882685460005,0.54611959608766,0.13573380102172,0.62433359775465,7.95150860679279,0.41549490306327,1.13927321163576,0.9581269754719001,42988808.07352676,12651242.0123817,440954.128440367,11709893.71804901,183886949.84513345,22968301.582057778,10229316.717985872,358289.73923098046,73504479.18522377,11033145.101817714,28888621.855489437,907284.761581234,2531265.968624325,42463687.43917823,12168.789582295596,24513.761467889908,23920.09751305329,59437778.1122564,1353.154938883383,74.18945843144358,312.50740447534275,24382217.710626718,9294380.996497992,7132145.60590018,4540.451627898661,13430.238034853812,0,145.73400697359995,0,0,80758457.12657295,0.0,74.18945843144358,0,0.0,0.0,0,0,74.20021013731387,0.0,0,0.0,0.0,0,0.0,0.0421146227427096,0.0029815493361651,0.0057032095655091,0.0045709817254968,0.5967751602418059,0.0011042939413606,0.0011922863444963,0.0004503741987394,0.0026484511931879,0.0215545752680053,0.0014027247165317,0.0031802371743269,0.0016894286718619,scenario_A,anomalous,front-end,100,repetition_1,,,,5.0,0.210573113713548,0.0149077466808255,0.0285160478275455,0.022854908627484,2.983875801209029,0.005521469706803,0.0059614317224815005,0.002251870993697,0.0132422559659395,0.10777287634002651,0.0070136235826585,0.0159011858716345,0.0084471433593095,1,0.1434325934050864,1,0.11051969586242605,0,-0.14495166982690133,0,-0.0927917023891236,1,0.08425874885827456,0,-0.12010178245890374,1,0.11777691756269759,0,-0.12380917981115935,1,0.08721793614057494,1,0.09935774691273946,1,0.04026752939665601,1,0.06939730003717948,0,-0.09954845624444397
