Algorithm,Level,Scenario,Service,Users,Metric,Value
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.148
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.322
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.291
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.359
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.695
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.727
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.158
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.109
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.087
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.182
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.833
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.131
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.537
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.842
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.19
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.666
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.8
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.833
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.69
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.14
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.282
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.572
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.277
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.126
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,1.0
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.345
BIRCH,low,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.211
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.306
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.084
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.068
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.303
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.062
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.063
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.524
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.4
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.308
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.114
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.208
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.389
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.6
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.348
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.091
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.089
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.159
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.186
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.056
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.303
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.345
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.053
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.312
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.545
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.3
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.091
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.175
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.099
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.351
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.583
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.667
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.194
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.08
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.192
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.17
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.219
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.533
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.571
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.086
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.058
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.045
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.1
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.714
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.07
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.367
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.727
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.105
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.5
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.667
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.714
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.526
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.075
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.164
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.4
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.161
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.067
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.208
BIRCH,low,scenario_B,ts-travel-service,1000,Accuracy,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.9
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.846
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.8
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.909
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.846
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.769
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.857
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.688
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.857
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.667
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.875
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.769
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.706
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.667
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.917
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.818
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.8
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.875
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.765
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.769
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.9
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.8
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.75
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.778
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.833
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.9
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.857
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.667
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.786
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.786
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.769
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.786
BIRCH,default,scenario_B,ts-travel-service,1000,Precision,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.25
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.314
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.09
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.058
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.303
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.076
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.072
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.5
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.375
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.308
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.098
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.244
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.333
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.6
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.444
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.3
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.079
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.079
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.161
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.226
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.062
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.333
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.455
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.053
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.375
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.583
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.323
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.089
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.212
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.101
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.364
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.727
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.6
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.207
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.093
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.203
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.244
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.226
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.5
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.571
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.092
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.066
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.058
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.111
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.833
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.071
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.367
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.636
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.106
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.545
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.571
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.647
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.09
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.183
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.556
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.115
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.07
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.268
BIRCH,default,scenario_B,ts-travel-service,1000,Recall,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.391
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.458
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.165
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.108
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.454
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.139
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.132
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.667
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.545
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.471
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.176
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.36
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.5
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.706
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.533
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.462
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.145
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.146
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.266
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.342
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.117
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.5
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.541
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.101
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.545
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.737
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.488
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.163
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.344
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.18
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.5
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.842
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.75
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.343
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.168
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.321
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.37
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.369
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.643
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.666
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.168
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.121
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.108
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.2
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.833
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.133
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.537
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.778
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.19
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.666
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.8
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.727
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.71
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.162
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.309
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.645
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.206
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.131
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.4
BIRCH,default,scenario_B,ts-travel-service,1000,F-Score,0.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.984
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.986
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.961
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.926
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.987
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.924
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.927
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.994
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.994
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.99
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.969
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.978
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.993
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.997
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.992
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.996
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.954
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.961
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.969
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.974
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.967
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.988
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.991
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.961
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.989
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.997
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.988
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.96
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.977
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.954
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.987
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.998
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.999
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.999
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.987
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.962
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.969
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.981
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.987
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.994
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.996
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.962
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.928
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.936
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.996
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.998
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.957
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.989
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.998
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.957
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.997
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.999
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.997
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.995
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.937
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.973
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.994
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.974
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.978
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,0.982
BIRCH,default,scenario_B,ts-travel-service,1000,Accuracy,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,0.0
iforest,high,scenario_A,ts-order-service,100,Precision,1.0
