Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1924,0,4,5.8811593435563365,1.8768650479614735,62.143597984686494,8649.0,6.204817257828164,0.0,4,5,6,6,9,17,27,35,61,62,62
GET,/basket.html,1837,0,4,4.558410673723168,1.8004111479967833,39.29292201064527,23388.0,5.924245999288117,0.0,4,5,5,6,7,8,11,14,35,39,39
POST,/cart,11178,0,22,23.58905404841464,12.816631002351642,113.58926095999777,0.0,36.04856928690396,0.0,22,24,25,26,30,34,43,52,79,95,110
GET,/catalogue,1912,0,7,8.363888489138958,4.304715897887945,73.47531290724874,2795.0,6.166117773891606,0.0,7,8,9,9,11,14,21,28,48,73,73
GET,/category.html,1912,0,4,5.252018610598075,1.9765000324696302,43.21971000172198,11518.0,6.166117773891606,0.0,4,5,6,6,8,11,15,21,33,43,43
GET,/login,1924,0,56,58.08816792098747,49.16783911176026,123.7758151255548,13.0,6.204817257828164,0.0,56,58,59,60,63,74,92,98,120,120,120
POST,/orders,1824,1824,68,65.23994445020084,18.174795899540186,125.1340948510915,227.0,5.882321558356846,5.882321558356846,68,70,72,73,76,81,89,100,120,130,130
,Aggregated,22511,1824,21,23.995402481882373,1.8004111479967833,125.1340948510915,3882.9882279774333,72.59700690798846,5.882321558356846,21,24,27,31,58,68,73,78,100,120,130
