Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,975,0,5,8.335382766448534,1.4869370497763157,100.29128007590771,27664.0,3.1564691659210853,0.0,5,8,10,11,16,24,40,65,100,100,100
GET,/adminlogin.html,3488,0,7,11.192326698694677,1.4665359631180763,211.69165708124638,2285.0,11.292066103315637,0.0,7,10,13,15,21,30,54,75,180,210,210
GET,/api/v1/adminorderservice/adminorder,3485,0,14,20.729688755430313,7.285636849701405,1268.5036789625883,1671.0,11.282353890497419,0.0,14,17,19,21,28,38,60,84,1300,1300,1300
GET,/api/v1/adminuserservice/users,4459,0,25,31.151102830529094,9.39890369772911,983.0592470243573,108426.74814980937,14.435585652145763,0.0,25,30,34,36,43,53,74,91,970,980,980
POST,/api/v1/adminuserservice/users,975,0,140.0,156.98643644268697,113.68928290903568,629.1872463189065,211.0,3.1564691659210853,0.0,140,150,160,160,190,270,360,480,630,630,630
GET,/api/v1/assuranceservice/assurances/types,3411,0,9,12.480356934068359,3.098161891102791,436.31996773183346,108.0,11.04278597431469,0.0,9,12,14,16,22,28,46,65,130,440,440
POST,/api/v1/contactservice/contacts,972,0,11,13.581955445635252,5.207716953009367,108.34492091089487,221.0,3.1467569531028667,0.0,11,14,16,17,21,28,39,48,110,110,110
GET,/api/v1/contactservice/contacts/account/00203663-b58d-4a3d-9774-4ba026133354,3,0,7.986714597791433,7.436033183087905,6.816956214606762,7.986714597791433,150.66666666666666,0.009712212818218723,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/contactservice/contacts/account/00467e9d-e87a-4aaf-8e7d-40d95915923b,2,0,8.18222900852561,21.97148697450757,8.18222900852561,35.76074494048953,122.5,0.006474808545479149,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/api/v1/contactservice/contacts/account/00e04a6c-d229-4b17-9f1e-9bbbed18eb3d,5,0,8,20.05708822980523,7.294085342437029,67.70875072106719,173.2,0.016187021363697873,0.0,8,9,9,68,68,68,68,68,68,68,68
GET,/api/v1/contactservice/contacts/account/00e4fb3f-e258-4a94-86da-54a01938d79d,5,0,10,13.109363336116076,8.196644950658083,23.370378650724888,173.2,0.016187021363697873,0.0,10,15,15,23,23,23,23,23,23,23,23
GET,/api/v1/contactservice/contacts/account/010dabd8-d5c2-4fbf-8c83-4ded9156fb5e,7,0,15,18.946244514414243,7.864431943744421,35.56757373735309,182.85714285714286,0.022661829909177023,0.0,15,20,34,34,36,36,36,36,36,36,36
