Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,980,0,410.0,689.6472320103144,1.9184276461601257,3084.776459261775,27664.0,3.172533240794931,0.0,410,860,1200,1400,1900,2200,2500,2600,3100,3100,3100
GET,/adminlogin.html,3650,3,2100.0,3037.566731775256,2.69407220184803,14530.928146094084,2283.121917808219,11.816067682552548,0.009711836451413054,2100,2600,3600,3900,8400,12000,14000,14000,14000,15000,15000
GET,/api/v1/adminorderservice/adminorder,3592,5,1600.0,1500.1799965672453,12.047420255839825,15852.400460280478,1668.6739977728284,11.628305511158564,0.016186394085688425,1600,2100,2300,2400,2500,2600,2800,2900,7800,16000,16000
GET,/api/v1/adminuserservice/users,4536,6,1400.0,1334.7010498799095,12.864078395068645,12803.48875373602,110747.29761904762,14.684296714536538,0.01942367290282611,1400,1900,2200,2300,2500,2600,2800,2900,8700,13000,13000
POST,/api/v1/adminuserservice/users,980,0,670.0,946.5433299550976,107.30512160807848,3552.932378835976,209.4938775510204,3.172533240794931,0.0,670,1100,1400,1600,2000,2400,2600,2800,3600,3600,3600
POST,/api/v1/travel2service/trips/left,11671,0,1900.0,1750.319655591236,58.857159689068794,3992.459047585726,178.17042241453174,37.782281074813916,0.0,1900,2300,2500,2600,2700,2800,3000,3000,3600,4000,4000
POST,/api/v1/travelservice/trips/left,18428,56,2000.0,1989.1035587201693,86.42320614308119,17246.43238913268,215.5705990883438,59.65657404221325,0.18128761375971034,2000,2500,2600,2600,2900,3300,5400,6100,11000,16000,17000
POST,/api/v1/users/login,7138,8,1800.0,1696.1653427562462,113.62539511173964,15989.41502533853,338.658587839731,23.107696196728792,0.025898230537101476,1800,2200,2500,2600,2700,2900,3000,3000,9500,16000,16000
GET,/api/v1/verifycode/generate,22114,36,1700.0,1595.8279008466097,4.193524830043316,17051.94567888975,1247.0594193723432,71.58918376218276,0.11654203741695665,1700,2200,2400,2500,2600,2600,2800,2900,11000,17000,17000
GET,/client_login.html,3539,1,1600.0,1508.8052708236119,1.6682501882314682,15125.58447290212,12237.541113308844,11.456729733850265,0.0032372788171376845,1600,2100,2300,2400,2500,2600,2800,2900,11000,15000,15000
GET,/index.html,18753,66,1800.0,1651.0893726270072,1.8655313178896904,17038.754185661674,18064.19964805631,60.708689657783,0.21366040193108718,1800,2200,2400,2500,2600,2900,3900,4000,5800,17000,17000
,Aggregated,95381,181,1800.0,1729.0290957986097,1.6682501882314682,17246.43238913268,10086.981799310135,308.7748908574095,0.5859474659019209,1800,2200,2500,2500,2700,2900,3900,5600,14000,16000,17000
